date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,15,RSS39,T Chandrarajan,BEBAS,000-BEBAS,BEBAS,0,ALONE,73,0.3018150245999917,7,lost_deposit
2009-04-07,BY-ELECTION,Sarawak,N.29 Batang Air,1,BHEK7,Jawah Anak Gerang,PKR,078-PKR,PKR,7,PR,2053,34.446308724832214,2,lost
2009-04-07,BY-ELECTION,Sarawak,N.29 Batang Air,2,32VA4,Malcom Mussen Lamoh,BN,080-PRS-SWK,PRS,3,BN,3907,65.55369127516778,1,won
2009-04-07,BY-ELECTION,Perak,P.059 Bukit Gantang,1,W7F5J,Ismail Saffian,BN,001-UMNO,UMNO,3,BN,19071,46.52257702534579,2,lost
2009-04-07,BY-ELECTION,Perak,P.059 Bukit Gantang,2,ZMT30,Ir. Hj. Mohammad Nizar Jamaluddin,PAS,004-PAS,PAS,7,PR,21860,53.32617764008489,1,won
2009-04-07,BY-ELECTION,Perak,P.059 Bukit Gantang,3,ZN57V,Kamarul Ramizu,BEBAS,000-BEBAS,BEBAS,0,ALONE,62,0.15124533456931671,3,lost_deposit
2009-05-31,BY-ELECTION,Pulau Pinang,N.12 Penanti,1,G5N62,Mansor Bin Othman,PKR,078-PKR,PKR,7,PR,6052,86.5313125536174,1,won
2009-05-31,BY-ELECTION,Pulau Pinang,N.12 Penanti,2,6GHCD,Kak Min,BEBAS,000-BEBAS,BEBAS,0,ALONE,392,5.60480411781527,3,lost_deposit
2009-05-31,BY-ELECTION,Pulau Pinang,N.12 Penanti,3,9Y7EP,Nai Khan Ari,BEBAS,000-BEBAS,BEBAS,0,ALONE,494,7.063197026022305,2,lost_deposit
2009-05-31,BY-ELECTION,Pulau Pinang,N.12 Penanti,4,DBXGZ,Paduka Ramizu,BEBAS,000-BEBAS,BEBAS,0,ALONE,56,0.8006863025450386,4,lost_deposit
2009-07-14,BY-ELECTION,Kelantan,N.41 Manek Urai,1,GSKK8,Mohd Fauzi Bin Abdullah,PAS,004-PAS,PAS,7,PR,5348,50.30570971686576,1,won
2009-07-14,BY-ELECTION,Kelantan,N.41 Manek Urai,2,M79NH,Tuan Aziz Bin Tuan Hamat @ Tuan Mat,BN,001-UMNO,UMNO,3,BN,5283,49.69429028313423,2,lost
2009-08-25,BY-ELECTION,Pulau Pinang,N.11 Permatang Pasir,1,YAGCZ,Mohd Salleh Bin Man,PAS,004-PAS,PAS,7,PR,9618,65.49540347293157,1,won
2009-08-25,BY-ELECTION,Pulau Pinang,N.11 Permatang Pasir,2,QMZQT,Rohaizat Bin Othman,BN,001-UMNO,UMNO,3,BN,5067,34.504596527068436,2,lost
2009-10-11,BY-ELECTION,Negeri Sembilan,N.31 Bagan Pinang,1,SQNTC,Mohd Isa Bin Abdul Samad,BN,001-UMNO,UMNO,3,BN,8013,75.65857803795676,1,won
2009-10-11,BY-ELECTION,Negeri Sembilan,N.31 Bagan Pinang,2,ZTA40,Zulkefly Mohamad Bin Omar,PAS,004-PAS,PAS,7,PR,2578,24.341421962043245,2,lost
2010-04-25,BY-ELECTION,Selangor,P.094 Hulu Selangor,1,V2NT3,P.Kamalanathan,BN,002-MIC,MIC,3,BN,24997,51.786861132403814,1,won
2010-04-25,BY-ELECTION,Selangor,P.094 Hulu Selangor,2,HYQT0,Datuk Zaid Ibrahim,PKR,078-PKR,PKR,7,PR,23272,48.21313886759618,2,lost
2010-05-16,BY-ELECTION,Sarawak,P.212 Sibu,1,YGBWC,Robert Lau Hui Yew,BN,013-SUPP,SUPP,3,BN,18447,49.16053725615606,2,lost
2010-05-16,BY-ELECTION,Sarawak,P.212 Sibu,2,JZR00,Narawi Bin Haron,BEBAS,000-BEBAS,BEBAS,0,ALONE,232,0.6182709732437907,3,lost_deposit
