state,new,year,dun,area,overlap_pct,parlimen
Pulau Pinang,N.02 Bertam,1984,N.06 Telok Ayer Tawar,23,24.31,P.039 Tasek Gelugor
Pulau Pinang,N.02 Bertam,1974,N.01 Penaga,41,51.71,P.035 Kepala Batas
Pulau Pinang,N.02 Bertam,1974,N.02 Bertam,44,44.9,P.035 Kepala Batas
Pulau Pinang,N.02 Bertam,1959,N.22 Muda,89,68.12,P.038 Seberang Utara
Pulau Pinang,N.02 Bertam,1959,N.24 Tasek Glugor,103,24.68,P.038 Seberang Utara
Pulau Pinang,N.03 Pinang Tunggal,2018,N.03 Pinang Tunggal,76,100.0,P.041 Kepala Batas
Pulau Pinang,N.03 Pinang Tunggal,2003,N.03 Pinang Tunggal,75,98.09,P.041 Kepala Batas
Pulau Pinang,N.03 Pinang Tunggal,1994,N.03 Pinang Tunggal,75,97.8,P.041 Kepala Batas
Pulau Pinang,N.03 Pinang Tunggal,1984,N.03 Pinang Tunggal,57,69.12,P.038 Kepala Batas
Pulau Pinang,N.03 Pinang Tunggal,1984,N.02 Bertam,43,29.76,P.038 Kepala Batas
Pulau Pinang,N.03 Pinang Tunggal,1974,N.03 Tasek Gelugor,68,69.62,P.035 Kepala Batas
Pulau Pinang,N.03 Pinang Tunggal,1974,N.02 Bertam,44,29.75,P.035 Kepala Batas
Pulau Pinang,N.03 Pinang Tunggal,1959,N.24 Tasek Glugor,103,57.19,P.038 Seberang Utara
Pulau Pinang,N.03 Pinang Tunggal,1959,N.22 Muda,89,42.75,P.038 Seberang Utara
Pulau Pinang,N.04 Permatang Berangan,2018,N.04 Permatang Berangan,56,100.0,P.042 Tasek Gelugor
Pulau Pinang,N.04 Permatang Berangan,2003,N.04 Permatang Berangan,56,98.62,P.042 Tasek Gelugor
Pulau Pinang,N.04 Permatang Berangan,1994,N.04 Permatang Berangan,57,98.55,P.042 Tasek Gelugor
Pulau Pinang,N.04 Permatang Berangan,1984,N.04 Ara Rendang,58,90.48,P.039 Tasek Gelugor
Pulau Pinang,N.04 Permatang Berangan,1974,N.09 Penanti,75,52.74,P.037 Permatang Pauh
Pulau Pinang,N.04 Permatang Berangan,1974,N.03 Tasek Gelugor,68,26.42,P.035 Kepala Batas
Pulau Pinang,N.04 Permatang Berangan,1974,N.07 Sungai Dua,39,19.74,P.037 Permatang Pauh
Pulau Pinang,N.04 Permatang Berangan,1959,N.24 Tasek Glugor,103,91.95,P.038 Seberang Utara
Pulau Pinang,N.05 Sungai Dua,2018,N.05 Sungai Dua,35,100.0,P.042 Tasek Gelugor
Pulau Pinang,N.05 Sungai Dua,2003,N.05 Sungai Dua,35,97.92,P.042 Tasek Gelugor
Pulau Pinang,N.05 Sungai Dua,1994,N.05 Sungai Dua,35,96.37,P.042 Tasek Gelugor
Pulau Pinang,N.05 Sungai Dua,1984,N.05 Sungai Dua,33,81.0,P.039 Tasek Gelugor
Pulau Pinang,N.05 Sungai Dua,1984,N.04 Ara Rendang,58,16.79,P.039 Tasek Gelugor
Pulau Pinang,N.05 Sungai Dua,1974,N.07 Sungai Dua,39,75.52,P.037 Permatang Pauh
Pulau Pinang,N.05 Sungai Dua,1974,N.04 Bagan Ajam,28,21.85,P.036 Mata Kuching
Pulau Pinang,N.05 Sungai Dua,1959,N.23 Kepala Batas,43,73.61,P.038 Seberang Utara
Pulau Pinang,N.05 Sungai Dua,1959,N.02 Bagan Ajam,27,21.55,P.031 Bagan
Pulau Pinang,N.06 Telok Ayer Tawar,2018,N.06 Telok Ayer Tawar,16,100.0,P.042 Tasek Gelugor
Pulau Pinang,N.06 Telok Ayer Tawar,2003,N.06 Telok Ayer Tawar,17,99.07,P.042 Tasek Gelugor
Pulau Pinang,N.06 Telok Ayer Tawar,1994,N.06 Telok Ayer Tawar,17,98.32,P.042 Tasek Gelugor
Pulau Pinang,N.06 Telok Ayer Tawar,1984,N.06 Telok Ayer Tawar,23,97.16,P.039 Tasek Gelugor
Pulau Pinang,N.06 Telok Ayer Tawar,1974,N.04 Bagan Ajam,28,98.51,P.036 Mata Kuching
Pulau Pinang,N.06 Telok Ayer Tawar,1959,N.23 Kepala Batas,43,65.65,P.038 Seberang Utara
Pulau Pinang,N.06 Telok Ayer Tawar,1959,N.02 Bagan Ajam,27,29.82,P.031 Bagan
Pulau Pinang,N.07 Sungai Puyu,2018,N.07 Sungai Puyu,7,100.0,P.043 Bagan
Pulau Pinang,N.07 Sungai Puyu,2003,N.07 Sungai Puyu,7,95.69,P.043 Bagan
Pulau Pinang,N.07 Sungai Puyu,1994,N.07 Sungai Puyu,10,92.86,P.043 Bagan
Pulau Pinang,N.07 Sungai Puyu,1984,N.07 Bagan Jermal,6,55.15,P.040 Bagan
Pulau Pinang,N.07 Sungai Puyu,1984,N.05 Sungai Dua,33,37.97,P.039 Tasek Gelugor
Pulau Pinang,N.07 Sungai Puyu,1974,N.04 Bagan Ajam,28,52.4,P.036 Mata Kuching
Pulau Pinang,N.07 Sungai Puyu,1974,N.05 Bagan Jermal,8,46.82,P.036 Mata Kuching
Pulau Pinang,N.07 Sungai Puyu,1959,N.02 Bagan Ajam,27,98.55,P.031 Bagan
Pulau Pinang,N.08 Bagan Jermal,2018,N.08 Bagan Jermal,5,100.0,P.043 Bagan
Pulau Pinang,N.08 Bagan Jermal,2003,N.08 Bagan Jermal,5,97.49,P.043 Bagan
Pulau Pinang,N.08 Bagan Jermal,1994,N.07 Sungai Puyu,10,59.76,P.043 Bagan
Pulau Pinang,N.08 Bagan Jermal,1994,N.08 Bagan Jermal,6,39.39,P.043 Bagan
Pulau Pinang,N.08 Bagan Jermal,1984,N.08 Mak Mandin,7,51.81,P.040 Bagan
Pulau Pinang,N.08 Bagan Jermal,1984,N.07 Bagan Jermal,6,46.26,P.040 Bagan
Pulau Pinang,N.08 Bagan Jermal,1974,N.05 Bagan Jermal,8,97.74,P.036 Mata Kuching
Pulau Pinang,N.08 Bagan Jermal,1959,N.02 Bagan Ajam,27,94.1,P.031 Bagan
Pulau Pinang,N.09 Bagan Dalam,2018,N.09 Bagan Dalam,6,100.0,P.043 Bagan
Pulau Pinang,N.09 Bagan Dalam,2003,N.09 Bagan Dalam,6,98.78,P.043 Bagan
Pulau Pinang,N.09 Bagan Dalam,1994,N.08 Bagan Jermal,6,61.37,P.043 Bagan
Pulau Pinang,N.09 Bagan Dalam,1994,N.09 Perai,17,38.37,P.043 Bagan
Pulau Pinang,N.09 Bagan Dalam,1984,N.08 Mak Mandin,7,65.92,P.040 Bagan
Pulau Pinang,N.09 Bagan Dalam,1984,N.09 Prai,7,34.08,P.040 Bagan
Pulau Pinang,N.09 Bagan Dalam,1974,N.06 Bagan Dalam,10,97.64,P.036 Mata Kuching
Pulau Pinang,N.09 Bagan Dalam,1959,N.01 Butterworth,8,68.49,P.031 Bagan
Pulau Pinang,N.09 Bagan Dalam,1959,N.02 Bagan Ajam,27,31.51,P.031 Bagan
Pulau Pinang,N.10 Seberang Jaya,2018,N.10 Seberang Jaya,22,100.0,P.044 Permatang Pauh
Pulau Pinang,N.10 Seberang Jaya,2003,N.10 Seberang Jaya,22,98.14,P.044 Permatang Pauh
Pulau Pinang,N.10 Seberang Jaya,1994,N.10 Seberang Jaya,21,92.94,P.044 Permatang Pauh
Pulau Pinang,N.10 Seberang Jaya,1984,N.10 Seberang Jaya,26,53.05,P.041 Permatang Pauh
Pulau Pinang,N.10 Seberang Jaya,1984,N.11 Permatang Pasir,36,45.42,P.041 Permatang Pauh
Pulau Pinang,N.10 Seberang Jaya,1974,N.10 Bukit Tengah,67,51.54,P.038 Bukit Mertajam
Pulau Pinang,N.10 Seberang Jaya,1974,N.08 Kubang Semang,40,47.34,P.037 Permatang Pauh
Pulau Pinang,N.10 Seberang Jaya,1959,N.03 Permatang Pauh,103,93.34,P.032 Seberang Tengah
Pulau Pinang,N.11 Permatang Pasir,2018,N.11 Permatang Pasir,29,100.0,P.044 Permatang Pauh
Pulau Pinang,N.11 Permatang Pasir,2003,N.11 Permatang Pasir,29,98.21,P.044 Permatang Pauh
Pulau Pinang,N.11 Permatang Pasir,1994,N.11 Permatang Pasir,30,98.16,P.044 Permatang Pauh
Pulau Pinang,N.11 Permatang Pasir,1984,N.11 Permatang Pasir,36,61.76,P.041 Permatang Pauh
Pulau Pinang,N.11 Permatang Pasir,1984,N.12 Penanti,48,34.95,P.041 Permatang Pauh
Pulau Pinang,N.11 Permatang Pasir,1974,N.08 Kubang Semang,40,62.13,P.037 Permatang Pauh
Pulau Pinang,N.11 Permatang Pasir,1974,N.09 Penanti,75,34.88,P.037 Permatang Pauh
Pulau Pinang,N.11 Permatang Pasir,1959,N.03 Permatang Pauh,103,84.46,P.032 Seberang Tengah
Pulau Pinang,N.11 Permatang Pasir,1959,N.04 Bukit Mertajam,13,14.63,P.032 Seberang Tengah
Pulau Pinang,N.12 Penanti,2018,N.12 Penanti,47,100.0,P.044 Permatang Pauh
Pulau Pinang,N.12 Penanti,2003,N.12 Penanti,47,98.32,P.044 Permatang Pauh
Pulau Pinang,N.12 Penanti,1994,N.12 Penanti,47,97.73,P.044 Permatang Pauh
Pulau Pinang,N.12 Penanti,1984,N.12 Penanti,48,80.72,P.041 Permatang Pauh
Pulau Pinang,N.12 Penanti,1984,N.11 Permatang Pasir,36,16.85,P.041 Permatang Pauh
Pulau Pinang,N.12 Penanti,1974,N.09 Penanti,75,73.73,P.037 Permatang Pauh
Pulau Pinang,N.12 Penanti,1974,N.08 Kubang Semang,40,23.8,P.037 Permatang Pauh
Pulau Pinang,N.12 Penanti,1959,N.03 Permatang Pauh,103,91.09,P.032 Seberang Tengah
Pulau Pinang,N.13 Berapit,2018,N.13 Berapit,6,100.0,P.045 Bukit Mertajam
Pulau Pinang,N.13 Berapit,2003,N.13 Berapit,12,94.53,P.045 Bukit Mertajam
Pulau Pinang,N.13 Berapit,1994,N.13 Berapit,10,51.48,P.045 Bukit Mertajam
Pulau Pinang,N.13 Berapit,1994,N.14 Machang Bubuk,60,42.22,P.045 Bukit Mertajam
Pulau Pinang,N.13 Berapit,1984,N.13 Berapit,11,55.08,P.042 Bukit Mertajam
Pulau Pinang,N.13 Berapit,1984,N.14 Machang Bubok,67,43.49,P.042 Bukit Mertajam
Pulau Pinang,N.13 Berapit,1974,N.12 Machang Bubok,68,53.05,P.038 Bukit Mertajam
Pulau Pinang,N.13 Berapit,1974,N.11 Pekan Bukit Mertajam,13,46.37,P.038 Bukit Mertajam
Pulau Pinang,N.13 Berapit,1959,N.05 Alma,117,62.72,P.032 Seberang Tengah
Pulau Pinang,N.13 Berapit,1959,N.04 Bukit Mertajam,13,37.28,P.032 Seberang Tengah
Pulau Pinang,N.14 Machang Bubuk,2018,N.14 Machang Bubuk,63,100.0,P.045 Bukit Mertajam
Pulau Pinang,N.14 Machang Bubuk,2003,N.14 Machang Bubuk,56,89.33,P.045 Bukit Mertajam
Pulau Pinang,N.14 Machang Bubuk,1994,N.14 Machang Bubuk,60,89.6,P.045 Bukit Mertajam
Pulau Pinang,N.14 Machang Bubuk,1984,N.14 Machang Bubok,67,89.49,P.042 Bukit Mertajam
Pulau Pinang,N.14 Machang Bubuk,1974,N.12 Machang Bubok,68,90.3,P.038 Bukit Mertajam
Pulau Pinang,N.14 Machang Bubuk,1959,N.05 Alma,117,94.64,P.032 Seberang Tengah
Pulau Pinang,N.15 Padang Lalang,2018,N.15 Padang Lalang,9,100.0,P.045 Bukit Mertajam
Pulau Pinang,N.15 Padang Lalang,2003,N.15 Padang Lalang,9,89.69,P.045 Bukit Mertajam
Pulau Pinang,N.15 Padang Lalang,1994,N.15 Bukit Tengah,53,89.1,P.045 Bukit Mertajam
Pulau Pinang,N.15 Padang Lalang,1984,N.15 Bukit Tengah,43,63.47,P.042 Bukit Mertajam
Pulau Pinang,N.15 Padang Lalang,1984,N.14 Machang Bubok,67,29.49,P.042 Bukit Mertajam
Pulau Pinang,N.15 Padang Lalang,1974,N.11 Pekan Bukit Mertajam,13,37.62,P.038 Bukit Mertajam
Pulau Pinang,N.15 Padang Lalang,1974,N.10 Bukit Tengah,67,33.02,P.038 Bukit Mertajam
Pulau Pinang,N.15 Padang Lalang,1974,N.12 Machang Bubok,68,29.32,P.038 Bukit Mertajam
Pulau Pinang,N.15 Padang Lalang,1959,N.05 Alma,117,86.67,P.032 Seberang Tengah
Pulau Pinang,N.15 Padang Lalang,1959,N.04 Bukit Mertajam,13,13.33,P.032 Seberang Tengah
Pulau Pinang,N.16 Perai,2018,N.16 Perai,10,100.0,P.046 Batu Kawan
Pulau Pinang,N.16 Perai,2003,N.16 Perai,10,98.39,P.046 Batu Kawan
Pulau Pinang,N.16 Perai,1994,N.09 Perai,17,98.14,P.043 Bagan
Pulau Pinang,N.16 Perai,1984,N.10 Seberang Jaya,26,51.52,P.041 Permatang Pauh
Pulau Pinang,N.16 Perai,1984,N.09 Prai,7,48.32,P.040 Bagan
Pulau Pinang,N.16 Perai,1974,N.10 Bukit Tengah,67,61.71,P.038 Bukit Mertajam
Pulau Pinang,N.16 Perai,1974,N.06 Bagan Dalam,10,38.18,P.036 Mata Kuching
Pulau Pinang,N.16 Perai,1959,N.03 Permatang Pauh,103,61.71,P.032 Seberang Tengah
Pulau Pinang,N.16 Perai,1959,N.01 Butterworth,8,38.17,P.031 Bagan
Pulau Pinang,N.17 Bukit Tengah,2018,N.17 Bukit Tengah,50,100.0,P.046 Batu Kawan
Pulau Pinang,N.17 Bukit Tengah,2003,N.17 Bukit Tengah,51,99.12,P.046 Batu Kawan
Pulau Pinang,N.17 Bukit Tengah,1994,N.15 Bukit Tengah,53,87.17,P.045 Bukit Mertajam
Pulau Pinang,N.17 Bukit Tengah,1994,N.09 Perai,17,10.69,P.043 Bagan
Pulau Pinang,N.17 Bukit Tengah,1984,N.15 Bukit Tengah,43,71.5,P.042 Bukit Mertajam
Pulau Pinang,N.17 Bukit Tengah,1984,N.10 Seberang Jaya,26,18.49,P.041 Permatang Pauh
Pulau Pinang,N.17 Bukit Tengah,1974,N.10 Bukit Tengah,67,90.02,P.038 Bukit Mertajam
Pulau Pinang,N.17 Bukit Tengah,1959,N.05 Alma,117,83.04,P.032 Seberang Tengah
Pulau Pinang,N.17 Bukit Tengah,1959,N.03 Permatang Pauh,103,16.37,P.032 Seberang Tengah
Pulau Pinang,N.18 Bukit Tambun,2018,N.18 Bukit Tambun,64,100.0,P.046 Batu Kawan
Pulau Pinang,N.18 Bukit Tambun,2003,N.18 Bukit Tambun,66,98.21,P.046 Batu Kawan
Pulau Pinang,N.18 Bukit Tambun,1994,N.17 Jawi,97,76.9,P.046 Nibong Tebal
Pulau Pinang,N.18 Bukit Tambun,1994,N.16 Sungai Bakap,99,20.14,P.046 Nibong Tebal
Pulau Pinang,N.18 Bukit Tambun,1984,N.17 Jawi,98,77.07,P.043 Nibong Tebal
Pulau Pinang,N.18 Bukit Tambun,1984,N.16 Sungai Bakap,98,20.32,P.043 Nibong Tebal
Pulau Pinang,N.18 Bukit Tambun,1974,N.13 Bukit Tambun,94,88.17,P.039 Nibong Tebal
Pulau Pinang,N.18 Bukit Tambun,1974,N.14 Sungai Bakap,96,10.71,P.039 Nibong Tebal
Pulau Pinang,N.18 Bukit Tambun,1959,N.06 Sungei Bakap,163,98.88,P.033 Seberang Selatan
Pulau Pinang,N.19 Jawi,2018,N.19 Jawi,54,100.0,P.047 Nibong Tebal
Pulau Pinang,N.19 Jawi,2003,N.19 Jawi,56,97.31,P.047 Nibong Tebal
Pulau Pinang,N.19 Jawi,1994,N.17 Jawi,97,83.76,P.046 Nibong Tebal
Pulau Pinang,N.19 Jawi,1994,N.18 Sungai Acheh,45,14.9,P.046 Nibong Tebal
Pulau Pinang,N.19 Jawi,1984,N.17 Jawi,98,83.95,P.043 Nibong Tebal
Pulau Pinang,N.19 Jawi,1984,N.18 Sungai Acheh,45,15.24,P.043 Nibong Tebal
Pulau Pinang,N.19 Jawi,1974,N.13 Bukit Tambun,94,65.68,P.039 Nibong Tebal
Pulau Pinang,N.19 Jawi,1974,N.15 Sungai Acheh,53,26.95,P.039 Nibong Tebal
Pulau Pinang,N.19 Jawi,1959,N.06 Sungei Bakap,163,77.8,P.033 Seberang Selatan
Pulau Pinang,N.19 Jawi,1959,N.07 Nibong Tebal,81,22.2,P.033 Seberang Selatan
Pulau Pinang,N.20 Sungai Bakap,2018,N.20 Sungai Bakap,86,100.0,P.047 Nibong Tebal
Pulau Pinang,N.20 Sungai Bakap,2003,N.20 Sungai Bakap,84,97.22,P.047 Nibong Tebal
Pulau Pinang,N.20 Sungai Bakap,1994,N.16 Sungai Bakap,99,98.11,P.046 Nibong Tebal
Pulau Pinang,N.20 Sungai Bakap,1984,N.16 Sungai Bakap,98,97.83,P.043 Nibong Tebal
Pulau Pinang,N.20 Sungai Bakap,1974,N.14 Sungai Bakap,96,98.38,P.039 Nibong Tebal
Pulau Pinang,N.20 Sungai Bakap,1959,N.06 Sungei Bakap,163,60.62,P.033 Seberang Selatan
Pulau Pinang,N.20 Sungai Bakap,1959,N.07 Nibong Tebal,81,39.09,P.033 Seberang Selatan
Pulau Pinang,N.21 Sungai Acheh,2018,N.21 Sungai Acheh,37,100.0,P.047 Nibong Tebal
Pulau Pinang,N.21 Sungai Acheh,2003,N.21 Sungai Acheh,37,97.02,P.047 Nibong Tebal
Pulau Pinang,N.21 Sungai Acheh,1994,N.18 Sungai Acheh,45,96.51,P.046 Nibong Tebal
Pulau Pinang,N.21 Sungai Acheh,1984,N.18 Sungai Acheh,45,96.32,P.043 Nibong Tebal
Pulau Pinang,N.21 Sungai Acheh,1974,N.15 Sungai Acheh,53,98.46,P.039 Nibong Tebal
Pulau Pinang,N.21 Sungai Acheh,1959,N.07 Nibong Tebal,81,92.53,P.033 Seberang Selatan
Pulau Pinang,N.22 Tanjong Bunga,2018,N.22 Tanjong Bunga,18,100.0,P.048 Bukit Bendera
Pulau Pinang,N.22 Tanjong Bunga,2003,N.22 Tanjong Bunga,18,93.71,P.048 Bukit Bendera
Pulau Pinang,N.22 Tanjong Bunga,1994,N.19 Tanjong Bunga,22,93.47,P.047 Bukit Bendera
Pulau Pinang,N.22 Tanjong Bunga,1984,N.19 Tanjong Bunga,23,93.8,P.044 Bukit Bendera
Pulau Pinang,N.22 Tanjong Bunga,1974,N.19 Tanjong Bunga,26,93.8,P.041 Bukit Bendera
Pulau Pinang,N.22 Tanjong Bunga,1959,N.10 Tanjong Bungah,88,93.41,P.034 Penang Utara
Pulau Pinang,N.23 Air Putih,2018,N.23 Air Putih,29,100.0,P.048 Bukit Bendera
Pulau Pinang,N.23 Air Putih,2003,N.23 Air Putih,29,96.72,P.048 Bukit Bendera
Pulau Pinang,N.23 Air Putih,1994,N.20 Air Itam,29,95.28,P.047 Bukit Bendera
Pulau Pinang,N.23 Air Putih,1984,N.20 Ayer Itam,28,92.1,P.044 Bukit Bendera
Pulau Pinang,N.23 Air Putih,1974,N.20 Ayer Itam,34,92.28,P.041 Bukit Bendera
Pulau Pinang,N.23 Air Putih,1959,N.11 Ayer Itam,36,94.7,P.034 Penang Utara
Pulau Pinang,N.24 Kebun Bunga,2018,N.24 Kebun Bunga,11,100.0,P.048 Bukit Bendera
Pulau Pinang,N.24 Kebun Bunga,2003,N.24 Kebun Bunga,11,96.39,P.048 Bukit Bendera
Pulau Pinang,N.24 Kebun Bunga,1994,N.21 Kebun Bunga,12,62.23,P.047 Bukit Bendera
Pulau Pinang,N.24 Kebun Bunga,1994,N.19 Tanjong Bunga,22,35.13,P.047 Bukit Bendera
Pulau Pinang,N.24 Kebun Bunga,1984,N.21 Kebun Bunga,11,58.64,P.044 Bukit Bendera
Pulau Pinang,N.24 Kebun Bunga,1984,N.19 Tanjong Bunga,23,36.9,P.044 Bukit Bendera
Pulau Pinang,N.24 Kebun Bunga,1974,N.20 Ayer Itam,34,61.87,P.041 Bukit Bendera
Pulau Pinang,N.24 Kebun Bunga,1974,N.19 Tanjong Bunga,26,37.86,P.041 Bukit Bendera
Pulau Pinang,N.24 Kebun Bunga,1959,N.10 Tanjong Bungah,88,50.02,P.034 Penang Utara
Pulau Pinang,N.24 Kebun Bunga,1959,N.09 Dhoby Ghaut,7,26.83,P.034 Penang Utara
Pulau Pinang,N.24 Kebun Bunga,1959,N.11 Ayer Itam,36,23.14,P.034 Penang Utara
Pulau Pinang,N.25 Pulau Tikus,2018,N.25 Pulau Tikus,5,100.0,P.048 Bukit Bendera
Pulau Pinang,N.25 Pulau Tikus,2003,N.25 Pulau Tikus,5,98.87,P.048 Bukit Bendera
Pulau Pinang,N.25 Pulau Tikus,1994,N.21 Kebun Bunga,12,91.46,P.047 Bukit Bendera
Pulau Pinang,N.25 Pulau Tikus,1984,N.21 Kebun Bunga,11,74.48,P.044 Bukit Bendera
Pulau Pinang,N.25 Pulau Tikus,1974,N.19 Tanjong Bunga,26,60.0,P.041 Bukit Bendera
Pulau Pinang,N.25 Pulau Tikus,1974,N.25 Datok Keramat,4,39.14,P.043 Jelutong
Pulau Pinang,N.25 Pulau Tikus,1959,N.08 Kelawai,5,80.07,P.034 Penang Utara
Pulau Pinang,N.25 Pulau Tikus,1959,N.10 Tanjong Bungah,88,18.25,P.034 Penang Utara
Pulau Pinang,N.26 Padang Kota,2018,N.26 Padang Kota,2,100.0,P.049 Tanjong
Pulau Pinang,N.26 Padang Kota,2003,N.26 Padang Kota,2,99.29,P.049 Tanjong
Pulau Pinang,N.26 Padang Kota,1994,N.22 Padang Kota,2,89.64,P.048 Tanjong
Pulau Pinang,N.26 Padang Kota,1984,N.22 Padang Kota,2,78.24,P.045 Tanjong
Pulau Pinang,N.26 Padang Kota,1974,N.22 Padang Kota,1,58.73,P.042 Tanjong
Pulau Pinang,N.26 Padang Kota,1959,N.18 Tanjong Utara,1,61.25,P.036 Tanjong
Pulau Pinang,N.27 Pengkalan Kota,2018,N.27 Pengkalan Kota,1,100.0,P.049 Tanjong
Pulau Pinang,N.27 Pengkalan Kota,2003,N.27 Pengkalan Kota,1,92.91,P.049 Tanjong
Pulau Pinang,N.28 Komtar,2018,N.28 Komtar,1,100.0,P.049 Tanjong
Pulau Pinang,N.28 Komtar,2003,N.28 Komtar,1,88.79,P.049 Tanjong
Pulau Pinang,N.28 Komtar,1994,N.24 Kampong Kolam,1,71.05,P.048 Tanjong
Pulau Pinang,N.28 Komtar,1984,N.24 Kampong Kolam,1,67.91,P.045 Tanjong
Pulau Pinang,N.29 Datok Keramat,2018,N.29 Datok Keramat,2,100.0,P.050 Jelutong
Pulau Pinang,N.29 Datok Keramat,2003,N.29 Datok Keramat,3,93.01,P.050 Jelutong
Pulau Pinang,N.29 Datok Keramat,1994,N.25 Datok Keramat,3,90.95,P.049 Jelutong
Pulau Pinang,N.29 Datok Keramat,1984,N.25 Datok Keramat,3,76.53,P.046 Jelutong
Pulau Pinang,N.29 Datok Keramat,1974,N.25 Datok Keramat,4,52.28,P.043 Jelutong
Pulau Pinang,N.29 Datok Keramat,1959,N.09 Dhoby Ghaut,7,71.76,P.034 Penang Utara
Pulau Pinang,N.30 Sungai Pinang,2018,N.30 Sungai Pinang,3,100.0,P.050 Jelutong
Pulau Pinang,N.30 Sungai Pinang,2003,N.30 Sungai Pinang,3,92.43,P.050 Jelutong
Pulau Pinang,N.30 Sungai Pinang,1994,N.26 Sungai Pinang,2,48.76,P.049 Jelutong
Pulau Pinang,N.30 Sungai Pinang,1984,N.26 Sungai Pinang,2,55.06,P.046 Jelutong
Pulau Pinang,N.30 Sungai Pinang,1974,N.26 Sungei Pinang,3,54.27,P.043 Jelutong
Pulau Pinang,N.30 Sungai Pinang,1959,N.12 Jelutong,3,39.99,P.035 Penang Selatan
Pulau Pinang,N.31 Batu Lancang,2018,N.31 Batu Lancang,2,100.0,P.050 Jelutong
Pulau Pinang,N.31 Batu Lancang,2003,N.31 Batu Lancang,2,94.59,P.050 Jelutong
Pulau Pinang,N.31 Batu Lancang,1994,N.27 Batu Lanchang,2,76.4,P.049 Jelutong
Pulau Pinang,N.31 Batu Lancang,1984,N.27 Batu Lanchang,2,87.29,P.046 Jelutong
Pulau Pinang,N.31 Batu Lancang,1974,N.27 Bukit Gelugor,7,87.76,P.043 Jelutong
Pulau Pinang,N.31 Batu Lancang,1959,N.12 Jelutong,3,73.73,P.035 Penang Selatan
Pulau Pinang,N.32 Seri Delima,2018,N.32 Seri Delima,5,100.0,P.051 Bukit Gelugor
Pulau Pinang,N.32 Seri Delima,2003,N.32 Seri Delima,7,91.44,P.051 Bukit Gelugor
Pulau Pinang,N.32 Seri Delima,1994,N.28 Bukit Gelugor,7,69.4,P.050 Bayan Baru
Pulau Pinang,N.32 Seri Delima,1994,N.30 Batu Uban,16,20.34,P.050 Bayan Baru
Pulau Pinang,N.32 Seri Delima,1984,N.28 Bukit Gelugor,5,51.87,P.047 Bayan Baru
Pulau Pinang,N.32 Seri Delima,1984,N.30 Batu Uban,22,36.14,P.047 Bayan Baru
Pulau Pinang,N.32 Seri Delima,1974,N.27 Bukit Gelugor,7,55.57,P.043 Jelutong
Pulau Pinang,N.32 Seri Delima,1974,N.21 Paya Terubong,18,22.97,P.041 Bukit Bendera
Pulau Pinang,N.32 Seri Delima,1959,N.13 Glugor,40,59.73,P.035 Penang Selatan
Pulau Pinang,N.33 Air Itam,2018,N.33 Air Itam,3,100.0,P.051 Bukit Gelugor
Pulau Pinang,N.33 Air Itam,2003,N.33 Air Itam,3,90.04,P.051 Bukit Gelugor
Pulau Pinang,N.33 Air Itam,1994,N.29 Paya Terubong,19,41.6,P.050 Bayan Baru
Pulau Pinang,N.33 Air Itam,1994,N.28 Bukit Gelugor,7,35.39,P.050 Bayan Baru
Pulau Pinang,N.33 Air Itam,1984,N.29 Paya Terubong,15,59.46,P.047 Bayan Baru
Pulau Pinang,N.33 Air Itam,1974,N.21 Paya Terubong,18,99.89,P.041 Bukit Bendera
Pulau Pinang,N.33 Air Itam,1959,N.11 Ayer Itam,36,61.81,P.034 Penang Utara
Pulau Pinang,N.34 Paya Terubong,2018,N.34 Paya Terubong,24,100.0,P.051 Bukit Gelugor
Pulau Pinang,N.34 Paya Terubong,2003,N.34 Paya Terubong,16,67.67,P.051 Bukit Gelugor
Pulau Pinang,N.34 Paya Terubong,2003,N.35 Batu Uban,14,18.75,P.052 Bayan Baru
Pulau Pinang,N.34 Paya Terubong,2003,N.32 Seri Delima,7,11.21,P.051 Bukit Gelugor
Pulau Pinang,N.34 Paya Terubong,1994,N.29 Paya Terubong,19,71.77,P.050 Bayan Baru
Pulau Pinang,N.34 Paya Terubong,1994,N.30 Batu Uban,16,18.69,P.050 Bayan Baru
Pulau Pinang,N.34 Paya Terubong,1984,N.29 Paya Terubong,15,55.21,P.047 Bayan Baru
Pulau Pinang,N.34 Paya Terubong,1984,N.30 Batu Uban,22,37.11,P.047 Bayan Baru
Pulau Pinang,N.34 Paya Terubong,1974,N.21 Paya Terubong,18,55.03,P.041 Bukit Bendera
Pulau Pinang,N.34 Paya Terubong,1974,N.17 Sungai Nibong,38,37.77,P.040 Balik Pulau
Pulau Pinang,N.34 Paya Terubong,1959,N.13 Glugor,40,88.43,P.035 Penang Selatan
Pulau Pinang,N.34 Paya Terubong,1959,N.11 Ayer Itam,36,10.73,P.034 Penang Utara
Pulau Pinang,N.35 Batu Uban,2018,N.35 Batu Uban,9,100.0,P.052 Bayan Baru
Pulau Pinang,N.35 Batu Uban,2003,N.35 Batu Uban,14,94.76,P.052 Bayan Baru
Pulau Pinang,N.35 Batu Uban,1994,N.30 Batu Uban,16,86.23,P.050 Bayan Baru
Pulau Pinang,N.35 Batu Uban,1984,N.30 Batu Uban,22,88.85,P.047 Bayan Baru
