state,new,year,parlimen,area,overlap_pct,n_duns,duns
Sabah,P.187 Kinabatangan,1974,P.124 Kinabatangan,19323,93.69,3,"N.28 Sekong, N.29 Kuala Kinabatangan, N.30 Kuamut"
Sabah,P.187 Kinabatangan,1966,P.118 Kinabatangan,19681,93.83,2,"N.27 Kuala Kinabatangan, N.28 Lamag"
Sabah,P.188 Lahad Datu,2019,P.188 Lahad Datu,8716,100.0,4,"N.60 Tungku, N.61 Segama, N.62 Silam, N.63 Kunak"
Sabah,P.188 Lahad Datu,2003,P.188 Silam,8266,93.65,3,"N.49 Tungku, N.50 Lahad Datu, N.51 Kunak"
Sabah,P.188 Lahad Datu,1994,P.163 Silam,8471,88.29,2,"N.41 Kunak, N.42 Lahad Datu"
Sabah,P.188 Lahad Datu,1994,P.162 Kinabatangan,19427,10.41,2,"N.39 Sukau, N.40 Kuamut"
Sabah,P.188 Lahad Datu,1984,P.152 Silam,8641,88.29,2,"N.45 Lahad Datu, N.46 Kunak"
Sabah,P.188 Lahad Datu,1984,P.141 Kinabatangan,19769,10.41,3,"N.21 Sekong, N.22 Sukau, N.23 Kuamut"
Sabah,P.188 Lahad Datu,1974,P.128 Silam,9011,86.88,3,"N.40 Lahad Datu, N.41 Kunak, N.42 Semporna"
Sabah,P.188 Lahad Datu,1974,P.124 Kinabatangan,19323,10.69,3,"N.28 Sekong, N.29 Kuala Kinabatangan, N.30 Kuamut"
Sabah,P.188 Lahad Datu,1966,P.119 Darvel,9006,86.88,2,"N.29 Lahad Datu, N.30 Semporna"
Sabah,P.188 Lahad Datu,1966,P.118 Kinabatangan,19681,10.69,2,"N.27 Kuala Kinabatangan, N.28 Lamag"
Sabah,P.189 Semporna,2019,P.189 Semporna,1138,100.0,3,"N.64 Sulabayan, N.65 Senallang, N.66 Bugaya"
Sabah,P.189 Semporna,2003,P.189 Semporna,1149,93.1,3,"N.52 Sulabayan, N.53 Senallang, N.54 Bugaya"
Sabah,P.189 Semporna,1994,P.163 Silam,8471,51.96,2,"N.41 Kunak, N.42 Lahad Datu"
Sabah,P.189 Semporna,1994,P.164 Semporna,1898,44.42,3,"N.43 Sulabayan, N.44 Senallang, N.45 Balung"
Sabah,P.189 Semporna,1984,P.152 Silam,8641,65.36,2,"N.45 Lahad Datu, N.46 Kunak"
Sabah,P.189 Semporna,1984,P.153 Semporna,1834,31.02,2,"N.47 Balung, N.48 Sulabayan"
Sabah,P.189 Semporna,1974,P.128 Silam,9011,95.93,3,"N.40 Lahad Datu, N.41 Kunak, N.42 Semporna"
Sabah,P.189 Semporna,1966,P.119 Darvel,9006,95.54,2,"N.29 Lahad Datu, N.30 Semporna"
Sabah,P.190 Tawau,2019,P.190 Tawau,1346,100.0,3,"N.67 Balung, N.68 Apas, N.69 Sri Tanjong"
Sabah,P.190 Tawau,2003,P.190 Tawau,1454,98.12,3,"N.55 Balung, N.56 Apas, N.57 Sri Tanjong"
Sabah,P.190 Tawau,1994,P.164 Semporna,1898,96.09,3,"N.43 Sulabayan, N.44 Senallang, N.45 Balung"
Sabah,P.190 Tawau,1984,P.153 Semporna,1834,96.3,2,"N.47 Balung, N.48 Sulabayan"
Sabah,P.190 Tawau,1974,P.130 Tawau,6673,99.5,3,"N.46 Merotai, N.47 Balung, N.48 Bandar Tawau"
Sabah,P.190 Tawau,1966,P.120 Tawau,6679,99.53,2,"N.31 Merotai, N.32 Balung"
Sabah,P.191 Kalabakan,2019,P.191 Kalabakan,4610,100.0,4,"N.70 Kukusan, N.71 Tanjung Batu, N.72 Merotai, N.73 Sebatik"
Sabah,P.191 Kalabakan,2003,P.191 Kalabakan,4678,96.12,3,"N.58 Merotai, N.59 Tanjong Batu, N.60 Sebatik"
Sabah,P.191 Kalabakan,1994,P.165 Tawau,4914,98.32,3,"N.46 Merotai, N.47 Kalabakan, N.48 Sri Tanjong"
Sabah,P.191 Kalabakan,1984,P.151 Tawau,4808,96.07,2,"N.43 Merotai, N.44 Sri Tanjung"
Sabah,P.191 Kalabakan,1974,P.130 Tawau,6673,97.8,3,"N.46 Merotai, N.47 Balung, N.48 Bandar Tawau"
Sabah,P.191 Kalabakan,1966,P.120 Tawau,6679,97.8,2,"N.31 Merotai, N.32 Balung"
Sarawak,P.192 Mas Gading,2015,P.192 Mas Gading,1476,100.0,2,"N.01 Opar, N.02 Tasik Biru"
Sarawak,P.192 Mas Gading,2005,P.192 Mas Gading,1375,90.22,2,"N.01 Opar, N.02 Tasik Biru"
Sarawak,P.192 Mas Gading,1996,P.166 Mas Gading,1903,92.42,2,"N.01 Tanjong Datu, N.02 Tasik Biru"
Sarawak,P.192 Mas Gading,1987,P.154 Mas Gading,2230,94.27,2,"N.01 Tanjong Datu, N.02 Tasik Biru"
Sarawak,P.192 Mas Gading,1977,P.131 Mas Gading,2846,93.42,2,"N.01 Lundu, N.02 Tasik Biru"
Sarawak,P.192 Mas Gading,1968,P.121 Bau-Lundu,2675,94.87,2,"N.01 Lundu, N.02 Bau"
Sarawak,P.193 Santubong,2015,P.193 Santubong,1492,100.0,3,"N.03 Tanjong Datu, N.04 Pantai Damai, N.05 Demak Laut"
Sarawak,P.193 Santubong,2005,P.193 Santubong,1528,93.62,3,"N.03 Tanjong Datu, N.04 Pantai Damai, N.05 Demak Laut"
Sarawak,P.193 Santubong,1996,P.167 Santubong,949,59.01,2,"N.03 Pantai Damai, N.04 Demak Laut"
Sarawak,P.193 Santubong,1996,P.166 Mas Gading,1903,32.89,2,"N.01 Tanjong Datu, N.02 Tasik Biru"
Sarawak,P.193 Santubong,1987,P.155 Santubong,1023,61.42,2,"N.03 Pantai Damai, N.04 Sejingkat"
Sarawak,P.193 Santubong,1987,P.154 Mas Gading,2230,32.89,2,"N.01 Tanjong Datu, N.02 Tasik Biru"
Sarawak,P.193 Santubong,1977,P.131 Mas Gading,2846,70.82,2,"N.01 Lundu, N.02 Tasik Biru"
Sarawak,P.193 Santubong,1977,P.134 Samarahan,821,13.27,2,"N.07 Sebandi, N.08 Muara Tuang"
Sarawak,P.193 Santubong,1977,P.133 Santubong,333,11.74,2,"N.05 Petra Jaya, N.06 Satok"
Sarawak,P.193 Santubong,1968,P.121 Bau-Lundu,2675,56.35,2,"N.01 Lundu, N.02 Bau"
Sarawak,P.193 Santubong,1968,P.123 Santubong,559,25.63,2,"N.05 Semariang, N.06 Sekama"
Sarawak,P.193 Santubong,1968,P.124 Samarahan,838,14.2,2,"N.07 Sebandi, N.08 Muara Tuang"
Sarawak,P.194 Petra Jaya,2015,P.194 Petra Jaya,125,100.0,3,"N.06 Tupong, N.07 Samariang, N.08 Satok"
Sarawak,P.194 Petra Jaya,2005,P.194 Petra Jaya,110,68.01,3,"N.06 Tupong, N.07 Samariang, N.08 Satok"
Sarawak,P.194 Petra Jaya,2005,P.193 Santubong,1528,19.09,3,"N.03 Tanjong Datu, N.04 Pantai Damai, N.05 Demak Laut"
Sarawak,P.194 Petra Jaya,1996,P.168 Petra Jaya,114,53.91,3,"N.05 Tupong, N.06 Satok, N.07 Samariang"
Sarawak,P.194 Petra Jaya,1996,P.170 Stampin,227,24.35,2,"N.10 Batu Lintang, N.11 Batu Kawah"
Sarawak,P.194 Petra Jaya,1996,P.167 Santubong,949,16.48,2,"N.03 Pantai Damai, N.04 Demak Laut"
Sarawak,P.194 Petra Jaya,1987,P.158 Padawan,1045,35.18,2,"N.10 Batu Kawah, N.11 Bengoh"
Sarawak,P.194 Petra Jaya,1987,P.155 Santubong,1023,34.38,2,"N.03 Pantai Damai, N.04 Sejingkat"
Sarawak,P.194 Petra Jaya,1987,P.156 Petra Jaya,35,27.02,2,"N.05 Tupong, N.06 Satok"
Sarawak,P.194 Petra Jaya,1977,P.133 Santubong,333,88.19,2,"N.05 Petra Jaya, N.06 Satok"
Sarawak,P.194 Petra Jaya,1968,P.123 Santubong,559,80.27,2,"N.05 Semariang, N.06 Sekama"
Sarawak,P.195 Bandar Kuching,2015,P.195 Bandar Kuching,36,100.0,3,"N.09 Padungan, N.10 Pending, N.11 Batu Lintang"
Sarawak,P.195 Bandar Kuching,2005,P.196 Stampin,220,46.62,3,"N.11 Batu Lintang, N.12 Kota Sentosa, N.13 Batu Kawah"
Sarawak,P.195 Bandar Kuching,2005,P.195 Bandar Kuching,18,42.22,2,"N.09 Padungan, N.10 Pending"
Sarawak,P.195 Bandar Kuching,2005,P.193 Santubong,1528,10.35,3,"N.03 Tanjong Datu, N.04 Pantai Damai, N.05 Demak Laut"
Sarawak,P.195 Bandar Kuching,1996,P.170 Stampin,227,57.38,2,"N.10 Batu Lintang, N.11 Batu Kawah"
Sarawak,P.195 Bandar Kuching,1996,P.169 Bandar Kuching,20,30.37,2,"N.08 Padungan, N.09 Pending"
Sarawak,P.195 Bandar Kuching,1996,P.167 Santubong,949,12.13,2,"N.03 Pantai Damai, N.04 Demak Laut"
Sarawak,P.195 Bandar Kuching,1987,P.157 Bandar Kuching,49,88.93,3,"N.07 Padungan, N.08 Pending, N.09 Batu Lintang"
Sarawak,P.195 Bandar Kuching,1977,P.132 Bandar Kuching,77,92.93,2,"N.03 Padungan, N.04 Stampin"
Sarawak,P.195 Bandar Kuching,1968,P.123 Santubong,559,55.83,2,"N.05 Semariang, N.06 Sekama"
Sarawak,P.195 Bandar Kuching,1968,P.122 Bandar Kuching,25,41.65,2,"N.03 Kuching Barat, N.04 Kuching Timor"
Sarawak,P.196 Stampin,2015,P.196 Stampin,193,100.0,3,"N.12 Kota Sentosa, N.13 Batu Kitang, N.14 Batu Kawah"
Sarawak,P.196 Stampin,2005,P.196 Stampin,220,92.61,3,"N.11 Batu Lintang, N.12 Kota Sentosa, N.13 Batu Kawah"
Sarawak,P.196 Stampin,1996,P.170 Stampin,227,80.49,2,"N.10 Batu Lintang, N.11 Batu Kawah"
Sarawak,P.196 Stampin,1996,P.171 Kota Samarahan,759,14.99,2,"N.12 Asajaya, N.13 Muara Tuang"
Sarawak,P.196 Stampin,1987,P.158 Padawan,1045,76.07,2,"N.10 Batu Kawah, N.11 Bengoh"
Sarawak,P.196 Stampin,1987,P.159 Kota Samarahan,779,14.89,2,"N.12 Asajaya, N.13 Muara Tuang"
Sarawak,P.196 Stampin,1977,P.135 Padawan,1025,80.51,2,"N.09 Batu Kawah, N.10 Bengoh"
Sarawak,P.196 Stampin,1977,P.132 Bandar Kuching,77,15.23,2,"N.03 Padungan, N.04 Stampin"
Sarawak,P.196 Stampin,1968,P.125 Padawan,1025,73.06,2,"N.09 Batu Kawah, N.10 Bengoh"
Sarawak,P.196 Stampin,1968,P.123 Santubong,559,15.35,2,"N.05 Semariang, N.06 Sekama"
Sarawak,P.196 Stampin,1968,P.121 Bau-Lundu,2675,11.56,2,"N.01 Lundu, N.02 Bau"
Sarawak,P.197 Kota Samarahan,2015,P.197 Kota Samarahan,798,100.0,3,"N.15 Asajaya, N.16 Muara Tuang, N.17 Stakan"
Sarawak,P.197 Kota Samarahan,2005,P.197 Kota Samarahan,792,92.29,2,"N.14 Asajaya, N.15 Muara Tuang"
Sarawak,P.197 Kota Samarahan,1996,P.171 Kota Samarahan,759,85.47,2,"N.12 Asajaya, N.13 Muara Tuang"
Sarawak,P.197 Kota Samarahan,1987,P.159 Kota Samarahan,779,85.7,2,"N.12 Asajaya, N.13 Muara Tuang"
Sarawak,P.197 Kota Samarahan,1977,P.134 Samarahan,821,71.41,2,"N.07 Sebandi, N.08 Muara Tuang"
Sarawak,P.197 Kota Samarahan,1977,P.136 Serian,2278,19.28,2,"N.11 Tarat, N.12 Tebakang"
Sarawak,P.197 Kota Samarahan,1968,P.124 Samarahan,838,71.46,2,"N.07 Sebandi, N.08 Muara Tuang"
Sarawak,P.197 Kota Samarahan,1968,P.126 Serian,2040,17.79,2,"N.11 Tarat, N.12 Tebakang"
Sarawak,P.198 Puncak Borneo,2015,P.198 Puncak Borneo,1413,100.0,3,"N.18 Serembu, N.19 Mambong, N.20 Tarat"
Sarawak,P.198 Puncak Borneo,2005,P.198 Mambong,1424,95.3,2,"N.16 Bengoh, N.17 Tarat"
Sarawak,P.198 Puncak Borneo,1996,P.172 Mambong,1333,85.76,2,"N.14 Bengoh, N.15 Tarat"
Sarawak,P.198 Puncak Borneo,1987,P.158 Padawan,1045,57.09,2,"N.10 Batu Kawah, N.11 Bengoh"
Sarawak,P.198 Puncak Borneo,1987,P.154 Mas Gading,2230,23.19,2,"N.01 Tanjong Datu, N.02 Tasik Biru"
Sarawak,P.198 Puncak Borneo,1987,P.160 Serian,1964,16.5,2,"N.14 Tarat, N.15 Tebedu"
Sarawak,P.198 Puncak Borneo,1977,P.135 Padawan,1025,56.2,2,"N.09 Batu Kawah, N.10 Bengoh"
Sarawak,P.198 Puncak Borneo,1977,P.131 Mas Gading,2846,26.88,2,"N.01 Lundu, N.02 Tasik Biru"
Sarawak,P.198 Puncak Borneo,1977,P.136 Serian,2278,14.53,2,"N.11 Tarat, N.12 Tebakang"
Sarawak,P.198 Puncak Borneo,1968,P.125 Padawan,1025,55.9,2,"N.09 Batu Kawah, N.10 Bengoh"
Sarawak,P.198 Puncak Borneo,1968,P.121 Bau-Lundu,2675,27.45,2,"N.01 Lundu, N.02 Bau"
Sarawak,P.198 Puncak Borneo,1968,P.126 Serian,2040,14.52,2,"N.11 Tarat, N.12 Tebakang"
Sarawak,P.199 Serian,2015,P.199 Serian,1516,100.0,3,"N.21 Tebedu, N.22 Kedup, N.23 Bukit Semuja"
Sarawak,P.199 Serian,2005,P.199 Serian,1464,94.18,2,"N.18 Tebedu, N.19 Kedup"
Sarawak,P.199 Serian,1996,P.173 Serian,2088,95.48,2,"N.16 Tebedu, N.17 Kedup"
Sarawak,P.199 Serian,1987,P.160 Serian,1964,95.95,2,"N.14 Tarat, N.15 Tebedu"
Sarawak,P.199 Serian,1977,P.136 Serian,2278,96.24,2,"N.11 Tarat, N.12 Tebakang"
Sarawak,P.199 Serian,1968,P.126 Serian,2040,96.24,2,"N.11 Tarat, N.12 Tebakang"
Sarawak,P.200 Batang Sadong,2015,P.200 Batang Sadong,1038,100.0,3,"N.24 Sadong Jaya, N.25 Simunjan, N.26 Gedong"
Sarawak,P.200 Batang Sadong,2005,P.200 Batang Sadong,981,89.37,2,"N.20 Sadong Jaya, N.21 Simunjan"
Sarawak,P.200 Batang Sadong,1996,P.174 Batang Sadong,1154,95.69,2,"N.18 Sadong Jaya, N.19 Simunjan"
Sarawak,P.200 Batang Sadong,1987,P.161 Batang Sadong,1385,93.01,2,"N.16 Semera, N.17 Simunjan"
Sarawak,P.200 Batang Sadong,1977,P.137 Simunjan,1427,94.91,2,"N.13 Semera, N.14 Gedong"
Sarawak,P.200 Batang Sadong,1968,P.127 Simunjan,1666,94.76,2,"N.13 Semera, N.14 Gedong"
Sarawak,P.201 Batang Lupar,2015,P.201 Batang Lupar,2008,100.0,3,"N.27 Sebuyau, N.28 Lingga, N.29 Beting Maro"
Sarawak,P.201 Batang Lupar,2005,P.201 Batang Lupar,2068,91.55,3,"N.22 Sebuyau, N.23 Lingga, N.24 Beting Maro"
Sarawak,P.201 Batang Lupar,1996,P.175 Batang Lupar,1941,77.14,2,"N.20 Sebuyau, N.21 Beting Maro"
Sarawak,P.201 Batang Lupar,1996,P.176 Sri Aman,2464,14.91,2,"N.22 Bukit Begunan, N.23 Simanggang"
Sarawak,P.201 Batang Lupar,1987,P.162 Batang Lupar,1959,77.16,2,"N.18 Sebuyau, N.19 Beladin"
Sarawak,P.201 Batang Lupar,1987,P.163 Sri Aman,2472,15.13,2,"N.20 Bukit Begunan, N.21 Simanggang"
Sarawak,P.201 Batang Lupar,1977,P.138 Batang Lupar,3426,55.25,2,"N.15 Lingga, N.16 Sri Aman"
Sarawak,P.201 Batang Lupar,1977,P.140 Betong,1939,24.99,2,"N.19 Saribas, N.20 Layar"
Sarawak,P.201 Batang Lupar,1977,P.137 Simunjan,1427,13.73,2,"N.13 Semera, N.14 Gedong"
Sarawak,P.201 Batang Lupar,1968,P.128 Batang Lupar,3406,54.97,2,"N.15 Lingga-Sebuyau, N.16 Simanggang"
Sarawak,P.201 Batang Lupar,1968,P.130 Betong,1933,24.99,2,"N.19 Saribas, N.20 Layar"
Sarawak,P.201 Batang Lupar,1968,P.127 Simunjan,1666,14.01,2,"N.13 Semera, N.14 Gedong"
Sarawak,P.202 Sri Aman,2015,P.202 Sri Aman,2846,100.0,3,"N.30 Balai Ringin, N.31 Bukit Begunan, N.32 Simanggang"
Sarawak,P.202 Sri Aman,2005,P.202 Sri Aman,2668,91.53,3,"N.25 Balai Ringin, N.26 Bukit Begunan, N.27 Simanggang"
Sarawak,P.202 Sri Aman,1996,P.176 Sri Aman,2464,72.94,2,"N.22 Bukit Begunan, N.23 Simanggang"
Sarawak,P.202 Sri Aman,1996,P.173 Serian,2088,17.04,2,"N.16 Tebedu, N.17 Kedup"
Sarawak,P.202 Sri Aman,1987,P.163 Sri Aman,2472,73.02,2,"N.20 Bukit Begunan, N.21 Simanggang"
Sarawak,P.202 Sri Aman,1987,P.161 Batang Sadong,1385,12.56,2,"N.16 Semera, N.17 Simunjan"
Sarawak,P.202 Sri Aman,1977,P.138 Batang Lupar,3426,77.21,2,"N.15 Lingga, N.16 Sri Aman"
Sarawak,P.202 Sri Aman,1977,P.136 Serian,2278,14.47,2,"N.11 Tarat, N.12 Tebakang"
Sarawak,P.202 Sri Aman,1968,P.128 Batang Lupar,3406,76.86,2,"N.15 Lingga-Sebuyau, N.16 Simanggang"
Sarawak,P.202 Sri Aman,1968,P.127 Simunjan,1666,13.44,2,"N.13 Semera, N.14 Gedong"
Sarawak,P.203 Lubok Antu,2015,P.203 Lubok Antu,3355,100.0,2,"N.33 Engkilili, N.34 Batang Ai"
Sarawak,P.203 Lubok Antu,2005,P.203 Lubok Antu,3296,95.99,2,"N.28 Engkilili, N.29 Batang Air"
Sarawak,P.203 Lubok Antu,1996,P.177 Lubok Antu,3229,94.49,2,"N.24 Engkilili, N.25 Batang Ai"
Sarawak,P.203 Lubok Antu,1987,P.164 Lubok Antu,3234,94.59,2,"N.22 Engkilili, N.23 Batang Ai"
Sarawak,P.203 Lubok Antu,1977,P.139 Lubok Antu,3240,94.29,2,"N.17 Engkilili, N.18 Batang Ai"
Sarawak,P.203 Lubok Antu,1968,P.129 Lubok Antu,3245,94.34,2,"N.17 Engkilili-Skrang, N.18 Ulu Ai"
Sarawak,P.204 Betong,2015,P.204 Betong,1392,100.0,3,"N.35 Saribas, N.36 Layar, N.37 Bukit Saban"
Sarawak,P.204 Betong,2005,P.204 Betong,1418,96.73,3,"N.30 Saribas, N.31 Layar, N.32 Bukit Saban"
Sarawak,P.204 Betong,1996,P.178 Betong,1185,80.3,2,"N.26 Saribas, N.27 Layar"
Sarawak,P.204 Betong,1996,P.175 Batang Lupar,1941,17.19,2,"N.20 Sebuyau, N.21 Beting Maro"
Sarawak,P.204 Betong,1987,P.165 Betong,1191,80.46,2,"N.24 Saribas, N.25 Layar"
Sarawak,P.204 Betong,1987,P.162 Batang Lupar,1959,16.8,2,"N.18 Sebuyau, N.19 Beladin"
Sarawak,P.204 Betong,1977,P.140 Betong,1939,96.43,2,"N.19 Saribas, N.20 Layar"
Sarawak,P.204 Betong,1968,P.130 Betong,1933,97.1,2,"N.19 Saribas, N.20 Layar"
Sarawak,P.205 Saratok,2015,P.205 Saratok,1636,100.0,3,"N.38 Kalaka, N.39 Krian, N.40 Kabong"
Sarawak,P.205 Saratok,2005,P.205 Saratok,1670,97.55,2,"N.33 Kalaka, N.34 Krian"
Sarawak,P.205 Saratok,1996,P.179 Saratok,1684,98.34,2,"N.28 Kalaka, N.29 Krian"
Sarawak,P.205 Saratok,1987,P.166 Saratok,1680,98.19,2,"N.26 Kalaka, N.27 Krian"
Sarawak,P.205 Saratok,1977,P.141 Saratok,1674,96.2,2,"N.21 Kalaka, N.22 Krian"
Sarawak,P.205 Saratok,1968,P.131 Saratok,1730,96.8,2,"N.21 Kalaka, N.22 Krian"
Sarawak,P.206 Tanjong Manis,2015,P.206 Tanjong Manis,2103,100.0,2,"N.41 Kuala Rajang, N.42 Semop"
Sarawak,P.206 Tanjong Manis,2005,P.206 Tanjong Manis,2011,92.89,2,"N.35 Belawai, N.36 Semop"
Sarawak,P.206 Tanjong Manis,1996,P.180 Kuala Rajang,3850,89.49,3,"N.30 Belawai, N.31 Serdeng, N.32 Matu Daro"
Sarawak,P.206 Tanjong Manis,1987,P.167 Kuala Rajang,3853,89.49,3,"N.28 Belawai, N.29 Serdeng, N.30 Matu-Daro"
Sarawak,P.206 Tanjong Manis,1977,P.142 Paloh,3398,82.18,2,"N.23 Kuala Rajang, N.24 Matu-Daro"
Sarawak,P.206 Tanjong Manis,1977,P.143 Sarikei,1353,10.96,2,"N.25 Repok, N.26 Meradong"
Sarawak,P.206 Tanjong Manis,1968,P.132 Sarikei,1711,59.88,2,"N.23 Kuala Rajang, N.24 Repok"
Sarawak,P.206 Tanjong Manis,1968,P.133 Payang,2215,33.44,2,"N.25 Matu-Daro, N.26 Binatang"
Sarawak,P.207 Igan,2015,P.207 Igan,2074,100.0,2,"N.43 Daro, N.44 Jemoreng"
Sarawak,P.207 Igan,2005,P.207 Igan,2069,95.22,2,"N.37 Daro, N.38 Jemoreng"
Sarawak,P.207 Igan,1996,P.180 Kuala Rajang,3850,88.69,3,"N.30 Belawai, N.31 Serdeng, N.32 Matu Daro"
Sarawak,P.207 Igan,1987,P.167 Kuala Rajang,3853,88.8,3,"N.28 Belawai, N.29 Serdeng, N.30 Matu-Daro"
Sarawak,P.207 Igan,1977,P.142 Paloh,3398,74.51,2,"N.23 Kuala Rajang, N.24 Matu-Daro"
Sarawak,P.207 Igan,1977,P.143 Sarikei,1353,12.36,2,"N.25 Repok, N.26 Meradong"
Sarawak,P.207 Igan,1977,P.145 Rajang,4590,10.89,2,"N.29 Igan, N.30 Dudong"
Sarawak,P.207 Igan,1968,P.133 Payang,2215,50.56,2,"N.25 Matu-Daro, N.26 Binatang"
Sarawak,P.207 Igan,1968,P.135 Rajang,4108,46.78,2,"N.29 Igan, N.30 Dudong"
Sarawak,P.208 Sarikei,2015,P.208 Sarikei,712,100.0,2,"N.45 Repok, N.46 Meradong"
Sarawak,P.208 Sarikei,2005,P.208 Sarikei,675,90.76,2,"N.39 Repok, N.40 Meradong"
Sarawak,P.208 Sarikei,1996,P.181 Sarikei,770,89.31,2,"N.33 Meradong, N.34 Repok"
Sarawak,P.208 Sarikei,1987,P.168 Sarikei,765,89.13,2,"N.31 Meradong, N.32 Repok"
Sarawak,P.208 Sarikei,1977,P.143 Sarikei,1353,92.39,2,"N.25 Repok, N.26 Meradong"
Sarawak,P.208 Sarikei,1968,P.133 Payang,2215,61.34,2,"N.25 Matu-Daro, N.26 Binatang"
Sarawak,P.208 Sarikei,1968,P.132 Sarikei,1711,32.1,2,"N.23 Kuala Rajang, N.24 Repok"
Sarawak,P.209 Julau,2015,P.209 Julau,2823,100.0,2,"N.47 Pakan, N.48 Meluan"
Sarawak,P.209 Julau,2005,P.209 Julau,2836,96.18,2,"N.41 Pakan, N.42 Meluan"
Sarawak,P.209 Julau,1996,P.182 Julau,2925,97.41,2,"N.35 Pakan, N.36 Meluan"
Sarawak,P.209 Julau,1987,P.169 Julau,2929,97.43,2,"N.33 Pakan, N.34 Meluan"
Sarawak,P.209 Julau,1977,P.147 Julau,2627,89.19,2,"N.33 Pakan, N.34 Meluan"
Sarawak,P.209 Julau,1968,P.137 Julau,2633,87.85,2,"N.33 Pakan, N.34 Meluan"
Sarawak,P.210 Kanowit,2015,P.210 Kanowit,2274,100.0,2,"N.49 Ngemah, N.50 Machan"
Sarawak,P.210 Kanowit,2005,P.210 Kanowit,2209,94.68,2,"N.43 Ngemah, N.44 Machan"
Sarawak,P.210 Kanowit,1996,P.183 Kanowit,2213,94.59,2,"N.37 Ngemah, N.38 Machan"
Sarawak,P.210 Kanowit,1987,P.170 Kanowit,2213,94.59,2,"N.35 Ngemah, N.36 Machan"
Sarawak,P.210 Kanowit,1977,P.148 Kanowit,2247,95.13,2,"N.35 Machan, N.36 Ngemah"
Sarawak,P.210 Kanowit,1968,P.138 Kanowit,2263,92.41,2,"N.35 Machan, N.36 Ngemah"
Sarawak,P.211 Lanang,2015,P.211 Lanang,733,100.0,2,"N.51 Bukit Assek, N.52 Dudong"
Sarawak,P.211 Lanang,2005,P.211 Lanang,721,91.83,2,"N.45 Bukit Assek, N.46 Dudong"
Sarawak,P.211 Lanang,1996,P.184 Lanang,717,90.41,2,"N.39 Bukit Assek, N.40 Dudong"
Sarawak,P.211 Lanang,1987,P.171 Lanang,734,92.53,2,"N.37 Dudong, N.38 Bukit Assek"
Sarawak,P.211 Lanang,1977,P.145 Rajang,4590,83.8,2,"N.29 Igan, N.30 Dudong"
Sarawak,P.211 Lanang,1977,P.144 Sibu,253,10.05,2,"N.27 Maling, N.28 Seduan"
Sarawak,P.211 Lanang,1968,P.135 Rajang,4108,84.01,2,"N.29 Igan, N.30 Dudong"
Sarawak,P.211 Lanang,1968,P.134 Bandar Sibu,253,10.08,2,"N.27 Sibu Tengah, N.28 Sibu Luar"
Sarawak,P.212 Sibu,2015,P.212 Sibu,1430,100.0,3,"N.53 Bawang Assan, N.54 Pelawan, N.55 Nangka"
Sarawak,P.212 Sibu,2005,P.212 Sibu,1394,87.43,3,"N.47 Bawang Assan, N.48 Pelawan, N.49 Nangka"
Sarawak,P.212 Sibu,1996,P.185 Sibu,1459,88.48,3,"N.41 Bawang Assan, N.42 Pelawan, N.43 Nangka"
Sarawak,P.212 Sibu,1987,P.172 Sibu,909,56.37,2,"N.39 Bawang Assan, N.40 Seduan"
Sarawak,P.212 Sibu,1987,P.173 Mukah,3955,32.32,2,"N.41 Dalat, N.42 Balingian"
Sarawak,P.212 Sibu,1977,P.145 Rajang,4590,80.68,2,"N.29 Igan, N.30 Dudong"
Sarawak,P.212 Sibu,1977,P.144 Sibu,253,12.53,2,"N.27 Maling, N.28 Seduan"
Sarawak,P.212 Sibu,1968,P.135 Rajang,4108,86.11,2,"N.29 Igan, N.30 Dudong"
Sarawak,P.212 Sibu,1968,P.134 Bandar Sibu,253,12.53,2,"N.27 Sibu Tengah, N.28 Sibu Luar"
Sarawak,P.213 Mukah,2015,P.213 Mukah,2965,100.0,3,"N.56 Dalat, N.57 Tellian, N.58 Balingian"
Sarawak,P.213 Mukah,2005,P.213 Mukah,2802,92.53,2,"N.50 Dalat, N.51 Balingian"
Sarawak,P.213 Mukah,1996,P.186 Mukah,2938,91.12,2,"N.44 Dalat, N.45 Balingian"
Sarawak,P.213 Mukah,1987,P.173 Mukah,3955,92.82,2,"N.41 Dalat, N.42 Balingian"
Sarawak,P.213 Mukah,1977,P.146 Mukah,5059,95.06,2,"N.31 Balingian, N.32 Oya"
Sarawak,P.213 Mukah,1968,P.136 Mukah,6173,97.47,2,"N.31 Balingian, N.32 Oya"
Sarawak,P.214 Selangau,2015,P.214 Selangau,9256,100.0,2,"N.59 Tamin, N.60 Kakus"
Sarawak,P.214 Selangau,2005,P.214 Selangau,9172,92.06,2,"N.52 Tamin, N.53 Kakus"
Sarawak,P.214 Selangau,1996,P.187 Selangau,9289,93.24,2,"N.46 Tamin, N.47 Kakus"
Sarawak,P.214 Selangau,1987,P.174 Selangau,9318,93.21,2,"N.43 Tamin, N.44 Kakus"
Sarawak,P.214 Selangau,1977,P.151 Bintulu,11983,47.28,2,"N.41 Tatau, N.42 Kemena"
Sarawak,P.214 Selangau,1977,P.145 Rajang,4590,26.42,2,"N.29 Igan, N.30 Dudong"
Sarawak,P.214 Selangau,1977,P.146 Mukah,5059,23.59,2,"N.31 Balingian, N.32 Oya"
