date,election,state,seat,ballot_order,candidate_rn,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes
1969-05-10,SE-03,Kelantan,N.18 Kota Bharu Selatan,2,2045,Hajah Wan Aminah Binti Mohd. Botok,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,3976
1969-05-10,SE-03,Kelantan,N.19 Rantau Panjang,1,1089,Husein Bin Ahmad,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,2914
1969-05-10,SE-03,Kelantan,N.19 Rantau Panjang,2,2046,Mohd. Nawawi Bin Ahmad,PAS,004-PAS,PAS,0,ALONE,2095
1969-05-10,SE-03,Kelantan,N.20 Lemal,1,494,Haji Haron Bin Haji Sulong,PAS,004-PAS,PAS,0,ALONE,3378
1969-05-10,SE-03,Kelantan,N.20 Lemal,2,1283,Mohd. Zain Bin Haji Awang,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,1991
1969-05-10,SE-03,Kelantan,N.21 Tok Uban,1,1082,Wan Hassan Bin Wan Daud,PAS,004-PAS,PAS,0,ALONE,3579
1969-05-10,SE-03,Kelantan,N.21 Tok Uban,2,2047,Mat Yusof Bin Muhamad,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,2635
1969-05-10,SE-03,Kelantan,N.22 Pasir Puteh Utara,1,1286,Abdul Kadir Bin Mat Sa'Ad,PAS,004-PAS,PAS,0,ALONE,4310
1969-05-10,SE-03,Kelantan,N.22 Pasir Puteh Utara,2,2048,Zakaria Bin Haji Taib,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,3614
1969-05-10,SE-03,Kelantan,N.22 Pasir Puteh Utara,3,2049,Mohd. Bin Hussain,BEBAS,000-BEBAS,BEBAS,0,ALONE,151
1969-05-10,SE-03,Kelantan,N.23 Pasir Puteh Tengah,1,1287,Haji Mohammad Bin Ismail,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,4272
1969-05-10,SE-03,Kelantan,N.23 Pasir Puteh Tengah,2,503,Wan Sulaiman Bin Haji Ibrahim,PAS,004-PAS,PAS,0,ALONE,4257
1969-05-10,SE-03,Kelantan,N.23 Pasir Puteh Tengah,3,2050,Jaafar Bin Haji Mohd. Zin @ Mohamad,BEBAS,000-BEBAS,BEBAS,0,ALONE,88
1969-05-10,SE-03,Kelantan,N.24 Pasir Puteh Tenggara,1,2051,Mohamed Bin Idris,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,4417
1969-05-10,SE-03,Kelantan,N.24 Pasir Puteh Tenggara,2,507,Ab. Rahman Bin Mohd. Zalleh,PAS,004-PAS,PAS,0,ALONE,4320
1969-05-10,SE-03,Kelantan,N.24 Pasir Puteh Tenggara,3,2052,Nasir Bin Awang,BEBAS,000-BEBAS,BEBAS,0,ALONE,119
1969-05-10,SE-03,Kelantan,N.25 Machang Utara,1,1289,Mohyiddin @ Che Kadir Bin Alhaj Che Tengah,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,4890
1969-05-10,SE-03,Kelantan,N.25 Machang Utara,2,2053,Wan Abdullah Bin Wan Ahmad,PAS,004-PAS,PAS,0,ALONE,4430
1969-05-10,SE-03,Kelantan,N.26 Tanah Merah Timor,1,1290,Che Omar Bin Muhamad @ Mamat,PAS,004-PAS,PAS,0,ALONE,5040
1969-05-10,SE-03,Kelantan,N.26 Tanah Merah Timor,2,2054,Tuan Kechik Bin Tuan Salleh,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,4972
1969-05-10,SE-03,Kelantan,N.27 Tanah Merah Barat,1,2055,Haji Nik Abdullah Bin Haji Nik Daud,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,4479
1969-05-10,SE-03,Kelantan,N.27 Tanah Merah Barat,2,2056,Haji Zainal Abidin Bin Haji Yacob,PAS,004-PAS,PAS,0,ALONE,4211
1969-05-10,SE-03,Kelantan,N.28 Machang Selatan,1,1294,Ya'Acob Bin Ismail,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,5092
1969-05-10,SE-03,Kelantan,N.28 Machang Selatan,2,109,Haji Mohd. Noor Bin Haji Yusoff,PAS,004-PAS,PAS,0,ALONE,4787
1969-05-10,SE-03,Kelantan,N.29 Ulu Kelantan Timor,1,1295,Yusoff Bin Haji Mohamed Salleh,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,6366
1969-05-10,SE-03,Kelantan,N.29 Ulu Kelantan Timor,2,175,Amaluddin Bin Darus,PAS,004-PAS,PAS,0,ALONE,4998
1969-05-10,SE-03,Kelantan,N.30 Ulu Kelantan Barat,1,2057,Tengku Razaleigh Bin Tengku Mohd. Hamzah,PERIKATAN,001-UMNO,UMNO,1,PERIKATAN,4061
1969-05-10,SE-03,Kelantan,N.30 Ulu Kelantan Barat,2,2058,Hussin Bin Abdullah,PAS,004-PAS,PAS,0,ALONE,2327
1974-08-24,SE-04,Kelantan,N.01 Simpangan,1,2058,Hussin Bin Abdullah,BN,004-PAS,PAS,3,BN,4521
1974-08-24,SE-04,Kelantan,N.01 Simpangan,2,2759,Tahir Bin Abdul Aziz,BEBAS,000-BEBAS,BEBAS,0,ALONE,2214
1974-08-24,SE-04,Kelantan,N.02 Sungei Pinang,1,2028,Che Lat Bin Kassim,BN,001-UMNO,UMNO,3,BN,5873
1974-08-24,SE-04,Kelantan,N.02 Sungei Pinang,2,2559,Hassan Ishak,BEBAS,000-BEBAS,BEBAS,0,ALONE,1964
1974-08-24,SE-04,Kelantan,N.03 Wakaf Bharu,1,1266,Omar Bin Awang Kechik,BN,001-UMNO,UMNO,3,BN,5761
1974-08-24,SE-04,Kelantan,N.03 Wakaf Bharu,2,437,Haji Wan Idris,BEBAS,000-BEBAS,BEBAS,0,ALONE,2522
1974-08-24,SE-04,Kelantan,N.04 Semut Api,1,2030,Wan Mat,BN,004-PAS,PAS,3,BN,3663
1974-08-24,SE-04,Kelantan,N.04 Semut Api,2,2760,Nik Mohd. Ziz,PSRM,009-PSRM,PSRM,0,ALONE,1232
1974-08-24,SE-04,Kelantan,N.04 Semut Api,3,2761,Chikgu Ibrahim Bin Abdullah,BEBAS,000-BEBAS,BEBAS,0,ALONE,1013
1974-08-24,SE-04,Kelantan,N.05 Kemumin,1,2762,Ustaz Lah Bin Baung,BN,004-PAS,PAS,3,BN,3672
1974-08-24,SE-04,Kelantan,N.05 Kemumin,2,2560,Umar Bin Ibrahim,BEBAS,000-BEBAS,BEBAS,0,ALONE,1552
1974-08-24,SE-04,Kelantan,N.05 Kemumin,3,2763,Abdullah Bin Jaafar,PSRM,009-PSRM,PSRM,0,ALONE,250
1974-08-24,SE-04,Kelantan,N.06 Sering,1,445,Pak Nik Lah,BN,004-PAS,PAS,3,BN,4818
1974-08-24,SE-04,Kelantan,N.06 Sering,2,2764,Che Hasan,BEBAS,000-BEBAS,BEBAS,0,ALONE,1265
1974-08-24,SE-04,Kelantan,N.07 Tendong,1,508,Datuk Haji Mohamad Nasir,BN,004-PAS,PAS,3,BN,5708
1974-08-24,SE-04,Kelantan,N.07 Tendong,2,2765,Abdul Aziz Abdullah,BEBAS,000-BEBAS,BEBAS,0,ALONE,658
1974-08-24,SE-04,Kelantan,N.07 Tendong,3,2766,Yusoff Bin Ismail,PSRM,009-PSRM,PSRM,0,ALONE,634
1974-08-24,SE-04,Kelantan,N.08 Meranti,1,161,Datuk Nikman,BN,004-PAS,PAS,3,BN,4448
1974-08-24,SE-04,Kelantan,N.08 Meranti,2,2767,Hanifa Bin Ahmad,BEBAS,000-BEBAS,BEBAS,0,ALONE,1316
1974-08-24,SE-04,Kelantan,N.09 Bandar Pasir Mas,1,2768,Hashim Bin Haji Omar,BN,004-PAS,PAS,3,BN,4498
1974-08-24,SE-04,Kelantan,N.09 Bandar Pasir Mas,2,2769,Tengku Iskandar Bin Tengku Ahmad,BEBAS,000-BEBAS,BEBAS,0,ALONE,1844
1974-08-24,SE-04,Kelantan,N.10 Sungei Keladi,1,433,Foo Chow Yong,BN,003-MCA,MCA,3,BN,6452
1974-08-24,SE-04,Kelantan,N.10 Sungei Keladi,2,2770,Abdul Majid Bin Ahmad,BEBAS,000-BEBAS,BEBAS,0,ALONE,2204
1974-08-24,SE-04,Kelantan,N.11 Telipok,1,500,Hassan Bin Yaacob @ Che Hassan Bin Che Kop,BN,004-PAS,PAS,3,BN,5010
1974-08-24,SE-04,Kelantan,N.11 Telipok,2,2771,Ismail Bin Che Abdullah,BEBAS,000-BEBAS,BEBAS,0,ALONE,800
1974-08-24,SE-04,Kelantan,N.11 Telipok,3,2772,Mustapa Bin Muhamad,BEBAS,000-BEBAS,BEBAS,0,ALONE,464
1974-08-24,SE-04,Kelantan,N.11 Telipok,4,2773,Yahya Bin Harun,BEBAS,000-BEBAS,BEBAS,0,ALONE,391
1974-08-24,SE-04,Kelantan,N.12 Kubang Kerian,1,1097,Salahuddin Bin Abdullah,BN,004-PAS,PAS,3,BN,5595
1974-08-24,SE-04,Kelantan,N.12 Kubang Kerian,2,2774,Mohd. Norddin Bin Haji Ahmad (Din To' Kenali),BEBAS,000-BEBAS,BEBAS,0,ALONE,2222
1974-08-24,SE-04,Kelantan,N.13 Tawang,1,2039,Ustaz Nor,BN,004-PAS,PAS,3,BN,6087
1974-08-24,SE-04,Kelantan,N.13 Tawang,2,2775,Zarawi Bin Mohammad,BEBAS,000-BEBAS,BEBAS,0,ALONE,578
1974-08-24,SE-04,Kelantan,N.13 Tawang,3,2776,Ismail Bin Awang,PSRM,009-PSRM,PSRM,0,ALONE,353
1974-08-24,SE-04,Kelantan,N.13 Tawang,4,2777,Abd. Ghani Bin Kundor,BEBAS,000-BEBAS,BEBAS,0,ALONE,270
1974-08-24,SE-04,Kelantan,N.14 Perupok,1,2778,Hjai Mustapha Bin Haji Othman,BN,004-PAS,PAS,3,BN,5196
1974-08-24,SE-04,Kelantan,N.14 Perupok,2,2779,Ibrahim Biin Ali,PSRM,009-PSRM,PSRM,0,ALONE,936
1974-08-24,SE-04,Kelantan,N.15 Jelawat,1,2042,Ustaz Mohd. Haji Yacob,BN,001-UMNO,UMNO,3,BN,6056
1974-08-24,SE-04,Kelantan,N.15 Jelawat,2,2780,Abdul Hadi Bin Haji Che Jaafar,PSRM,009-PSRM,PSRM,0,ALONE,706
1974-08-24,SE-04,Kelantan,N.16 Gual Periok,1,1089,Chikgu Hussin Bin Ahmad,BN,001-UMNO,UMNO,3,BN,3677
1974-08-24,SE-04,Kelantan,N.16 Gual Periok,2,2781,Abd. Hamid Bin Abd. Razak,BEBAS,000-BEBAS,BEBAS,0,ALONE,702
1974-08-24,SE-04,Kelantan,N.17 Lemal,1,494,Haji Harun Bin Haji Sulong,BN,004-PAS,PAS,3,BN,3707
1974-08-24,SE-04,Kelantan,N.17 Lemal,2,2782,Muhammad Fakharuddin,BEBAS,000-BEBAS,BEBAS,0,ALONE,724
1974-08-24,SE-04,Kelantan,N.17 Lemal,3,2783,Haji Abd. Rahman,BEBAS,000-BEBAS,BEBAS,0,ALONE,272
1974-08-24,SE-04,Kelantan,N.18 Tok Uban,1,2784,Che Musa Bin Muhammad,BN,004-PAS,PAS,3,BN,3452
1974-08-24,SE-04,Kelantan,N.18 Tok Uban,2,1082,Wan Hassan Bin Wan Daud,BEBAS,000-BEBAS,BEBAS,0,ALONE,1154
1974-08-24,SE-04,Kelantan,N.18 Tok Uban,3,2785,Abdullah Bin Che Wan,BEBAS,000-BEBAS,BEBAS,0,ALONE,981
1974-08-24,SE-04,Kelantan,N.19 Salor,1,486,Pak Su Man,BN,004-PAS,PAS,3,BN,5624
1974-08-24,SE-04,Kelantan,N.19 Salor,2,2037,Zakaria Bin Yusoff,BEBAS,000-BEBAS,BEBAS,0,ALONE,1288
1974-08-24,SE-04,Kelantan,N.20 Ketereh,1,490,Datuk Haji Ishak Lofti,BN,004-PAS,PAS,3,BN,4150
1974-08-24,SE-04,Kelantan,N.20 Ketereh,2,2786,Muhammad Shah Bin Awang,BEBAS,000-BEBAS,BEBAS,0,ALONE,2402
1974-08-24,SE-04,Kelantan,N.20 Ketereh,3,2787,Hamzah Bin Abu Bakar,PSRM,009-PSRM,PSRM,0,ALONE,271
1974-08-24,SE-04,Kelantan,N.21 Peringat,1,2788,Chikgu Hamid,BN,004-PAS,PAS,3,BN,4567
1974-08-24,SE-04,Kelantan,N.21 Peringat,2,2789,Mohamed Yusof Bin Bedol,BEBAS,000-BEBAS,BEBAS,0,ALONE,1361
1974-08-24,SE-04,Kelantan,N.22 Bukit Panau,1,1290,Haji Omar Bin Mamat,BN,004-PAS,PAS,3,BN,4969
1974-08-24,SE-04,Kelantan,N.22 Bukit Panau,2,2790,Yusoff Bin Abdul Latiff,BEBAS,000-BEBAS,BEBAS,0,ALONE,442
1974-08-24,SE-04,Kelantan,N.22 Bukit Panau,3,2791,Haji Hussin,BEBAS,009-PSRM,PSRM,0,ALONE,432
1974-08-24,SE-04,Kelantan,N.22 Bukit Panau,4,2792,Shahidin Bin Haji Abd. Rahman,BEBAS,000-BEBAS,BEBAS,0,ALONE,189
1974-08-24,SE-04,Kelantan,N.23 Lanas,1,2793,Ustaz Abd. Samat Bin Haji Drahman,BN,001-UMNO,UMNO,3,BN,2470
1974-08-24,SE-04,Kelantan,N.23 Lanas,2,2056,Hjai Zainal Abidin Bin Haji Yacob,BEBAS,000-BEBAS,BEBAS,0,ALONE,1457
1974-08-24,SE-04,Kelantan,N.23 Lanas,3,2794,Mat Haji Hussin,BEBAS,009-PSRM,PSRM,0,ALONE,238
1974-08-24,SE-04,Kelantan,N.24 Gual Ipoh,1,2795,Chikgu Mustafa,BN,001-UMNO,UMNO,3,BN,4405
1974-08-24,SE-04,Kelantan,N.24 Gual Ipoh,2,2796,Shafii Bin Haji Abdul Rahman,BEBAS,000-BEBAS,BEBAS,0,ALONE,1076
1974-08-24,SE-04,Kelantan,N.25 Pulai Chondong,1,2797,Chikgu Lah,BN,001-UMNO,UMNO,3,BN,4587
1974-08-24,SE-04,Kelantan,N.25 Pulai Chondong,2,2798,Abdul Shukor Bin Haji Yaakob,BEBAS,000-BEBAS,BEBAS,0,ALONE,1394
1974-08-24,SE-04,Kelantan,N.26 Bandar Machang,1,509,Ibrahim Bin Mohamad,BN,001-UMNO,UMNO,3,BN,4760
1974-08-24,SE-04,Kelantan,N.26 Bandar Machang,2,2799,Pak Cu Din,BEBAS,000-BEBAS,BEBAS,0,ALONE,2838
1974-08-24,SE-04,Kelantan,N.27 Sungei Rasau,1,2800,Wan Ismail,BN,004-PAS,PAS,3,BN,3205
1974-08-24,SE-04,Kelantan,N.27 Sungei Rasau,2,2801,Mohamad Chetong,BEBAS,000-BEBAS,BEBAS,0,ALONE,808
1974-08-24,SE-04,Kelantan,N.27 Sungei Rasau,3,2802,Chikgu Li,BEBAS,000-BEBAS,BEBAS,0,ALONE,259
1974-08-24,SE-04,Kelantan,N.27 Sungei Rasau,4,2803,Mohd. Zain Bin Abd. Samad,BEBAS,009-PSRM,PSRM,0,ALONE,243
1974-08-24,SE-04,Kelantan,N.28 Selising,1,1286,Ustaz Haji Abd. Kadir,BN,004-PAS,PAS,3,BN,3893
1974-08-24,SE-04,Kelantan,N.28 Selising,2,2804,Ustaz Man,BEBAS,000-BEBAS,BEBAS,0,ALONE,3686
1974-08-24,SE-04,Kelantan,N.29 Bandar Pasir Puteh,1,1288,Raja Mahmud Bin Raja Mamat,BN,001-UMNO,UMNO,3,BN,4450
1974-08-24,SE-04,Kelantan,N.29 Bandar Pasir Puteh,2,2566,Chikgu Musa Saleh,BEBAS,000-BEBAS,BEBAS,0,ALONE,1432
1974-08-24,SE-04,Kelantan,N.29 Bandar Pasir Puteh,3,2805,Ustaz Abdullah Bin Hjai Mohamad,BEBAS,009-PSRM,PSRM,0,ALONE,281
1974-08-24,SE-04,Kelantan,N.30 Cherang Ruku,1,2806,Wan Omar Bin Wan Majid,BN,001-UMNO,UMNO,3,BN,5519
1974-08-24,SE-04,Kelantan,N.30 Cherang Ruku,2,2807,Tengku Abd. Razak,BEBAS,000-BEBAS,BEBAS,0,ALONE,836
1974-08-24,SE-04,Kelantan,N.31 Temangan,1,2808,Dr. Nik Hussain,BN,004-PAS,PAS,3,BN,3727
1974-08-24,SE-04,Kelantan,N.31 Temangan,2,2809,Abd. Hana Bin Abd. Salam,BEBAS,000-BEBAS,BEBAS,0,ALONE,939
1974-08-24,SE-04,Kelantan,N.32 Guchil,1,2810,Mohammad Awang,BN,004-PAS,PAS,3,BN,2853
1974-08-24,SE-04,Kelantan,N.32 Guchil,2,2811,Hajah Mahmuzah Ismail Ali,BEBAS,000-BEBAS,BEBAS,0,ALONE,681
1974-08-24,SE-04,Kelantan,N.32 Guchil,3,2812,Ahd. Rahman Bin Haji Yahya,PSRM,009-PSRM,PSRM,0,ALONE,619
1974-08-24,SE-04,Kelantan,N.33 Pahi,1,2813,Abdul Aziz Bin Talib,BN,001-UMNO,UMNO,3,BN,2928
1974-08-24,SE-04,Kelantan,N.33 Pahi,2,2814,Hassan Bin Mohamed,PSRM,009-PSRM,PSRM,0,ALONE,518
1974-08-24,SE-04,Kelantan,N.33 Pahi,3,2815,Kerani Samad,BEBAS,000-BEBAS,BEBAS,0,ALONE,377
1974-08-24,SE-04,Kelantan,N.34 Jeli,1,2816,Nik Mustaffa @ Jek,BN,004-PAS,PAS,3,BN,3374
1974-08-24,SE-04,Kelantan,N.34 Jeli,2,2817,Daud Yatimee Bin Ahmad,BEBAS,000-BEBAS,BEBAS,0,ALONE,912
1974-08-24,SE-04,Kelantan,N.35 Gua Musang,1,2818,Abdul Ghani Bin Abu Bakar,BN,001-UMNO,UMNO,3,BN,0
1974-08-24,SE-04,Kelantan,N.36 Manek Urai,1,530,Hussein Sulaiman,BN,001-UMNO,UMNO,3,BN,2411
1974-08-24,SE-04,Kelantan,N.36 Manek Urai,2,2819,Wan Abdullah Bin Wan Su,BEBAS,000-BEBAS,BEBAS,0,ALONE,956
1978-03-11,SE-05,Kelantan,N.01 Simpangan,1,2759,Tahir Bin Abdul Aziz,BERJASA,036-BERJASA,BERJASA,0,ALONE,5087
1978-03-11,SE-05,Kelantan,N.01 Simpangan,2,3367,Nik Abdul Rahman Bin Nik Mohamed,PAS,004-PAS,PAS,0,ALONE,2104
1978-03-11,SE-05,Kelantan,N.02 Sungei Pinang,1,3368,Che Hassan Bin Che Ishak,PAS,004-PAS,PAS,0,ALONE,2832
1978-03-11,SE-05,Kelantan,N.02 Sungei Pinang,2,2028,Che Lat Bin Kassim,BN,001-UMNO,UMNO,3,BN,5023
1978-03-11,SE-05,Kelantan,N.03 Wakaf Bharu,1,2776,Ismail Bin Awang,PAS,004-PAS,PAS,0,ALONE,2925
1978-03-11,SE-05,Kelantan,N.03 Wakaf Bharu,2,1266,Omar Bin Awang Kechik,BN,001-UMNO,UMNO,3,BN,5811
1978-03-11,SE-05,Kelantan,N.04 Semut Api,1,3369,Sapeia Bin Nik Yusof,BEBAS,000-BEBAS,BEBAS,0,ALONE,339
1978-03-11,SE-05,Kelantan,N.04 Semut Api,2,2036,Nik Mat Bin Nik Din,BERJASA,036-BERJASA,BERJASA,0,ALONE,983
1978-03-11,SE-05,Kelantan,N.04 Semut Api,3,3370,Mohamed Bin Hussin,BN,001-UMNO,UMNO,3,BN,2813
1978-03-11,SE-05,Kelantan,N.04 Semut Api,4,2030,Wan Mamat Bin Wan Yusoff,PAS,004-PAS,PAS,0,ALONE,2737
1978-03-11,SE-05,Kelantan,N.05 Kemumin,1,3371,Haji Daud Bin Ibrahim,PAS,004-PAS,PAS,0,ALONE,2198
1978-03-11,SE-05,Kelantan,N.05 Kemumin,2,2560,Omar @ Omar Bin Ibrahim,BERJASA,036-BERJASA,BERJASA,0,ALONE,3997
1978-03-11,SE-05,Kelantan,N.06 Sering,1,3372,Che Ismail Bin Che Abdullah,BERJASA,036-BERJASA,BERJASA,0,ALONE,3544
1978-03-11,SE-05,Kelantan,N.06 Sering,2,445,Abdullah Bin Haji Arshad,PAS,004-PAS,PAS,0,ALONE,3628
1978-03-11,SE-05,Kelantan,N.07 Tendong,1,3373,Saharun Ibrahim,PAS,004-PAS,PAS,0,ALONE,1751
1978-03-11,SE-05,Kelantan,N.07 Tendong,2,508,Haji Mohamed Bin Nasir,BERJASA,036-BERJASA,BERJASA,0,ALONE,6180
1978-03-11,SE-05,Kelantan,N.08 Meranti,1,3374,Zaid Bin Fadzil,PAS,004-PAS,PAS,0,ALONE,2853
1978-03-11,SE-05,Kelantan,N.08 Meranti,2,2767,Nanifa Bin Ahmad,BERJASA,036-BERJASA,BERJASA,0,ALONE,3802
1978-03-11,SE-05,Kelantan,N.09 Bandar Pasir Mas,1,1272,Abdullah Bin Che Him,BN,001-UMNO,UMNO,3,BN,3252
1978-03-11,SE-05,Kelantan,N.09 Bandar Pasir Mas,2,2768,Hashim Bin Haji Omar,PAS,004-PAS,PAS,0,ALONE,1647
1978-03-11,SE-05,Kelantan,N.09 Bandar Pasir Mas,3,2769,Tengku Iskandar Bin Tengku Ahmad,BERJASA,036-BERJASA,BERJASA,0,ALONE,2333
1978-03-11,SE-05,Kelantan,N.10 Sungei Keladi,1,3375,Nik Mohd Kamil Bin Nik Abdullah,PAS,004-PAS,PAS,0,ALONE,2261
1978-03-11,SE-05,Kelantan,N.10 Sungei Keladi,2,433,Foo Chow Yong,BN,003-MCA,MCA,3,BN,6435
1978-03-11,SE-05,Kelantan,N.11 Telipok,1,500,Hassan Bin Ya'Acob,BERJASA,036-BERJASA,BERJASA,0,ALONE,1918
1978-03-11,SE-05,Kelantan,N.11 Telipok,2,3376,Ahmad Rastom Bin Haji Ahmad Maher,BN,001-UMNO,UMNO,3,BN,3949
1978-03-11,SE-05,Kelantan,N.11 Telipok,3,160,Datuk Wan Mustapha Bin Haji Ali,PAS,004-PAS,PAS,0,ALONE,1376
1978-03-11,SE-05,Kelantan,N.12 Kubang Kerian,1,3377,Nik Bahari Shah Bin Jusoh,BERJASA,036-BERJASA,BERJASA,0,ALONE,5252
1978-03-11,SE-05,Kelantan,N.12 Kubang Kerian,2,1097,Salahuddin Bin Abdullah,PAS,004-PAS,PAS,0,ALONE,2900
1978-03-11,SE-05,Kelantan,N.13 Tawang,1,3378,Mohd. Daud Bin Mohd. Ali,BERJASA,036-BERJASA,BERJASA,0,ALONE,4733
1978-03-11,SE-05,Kelantan,N.13 Tawang,2,1277,Mohd Zain Bin Abdullah,PAS,004-PAS,PAS,0,ALONE,3569
1978-03-11,SE-05,Kelantan,N.14 Perupok,1,3379,Omar Bin Mohammed,PAS,004-PAS,PAS,0,ALONE,2847
1978-03-11,SE-05,Kelantan,N.14 Perupok,2,3380,Haji Wan Mohamed Bin Wan Ahmad,BERJASA,036-BERJASA,BERJASA,0,ALONE,3847
1978-03-11,SE-05,Kelantan,N.15 Jelawat,1,3381,Mohamad Bin Haji Hassan,BN,001-UMNO,UMNO,3,BN,4261
1978-03-11,SE-05,Kelantan,N.15 Jelawat,2,2042,Mohd. Bin Haji Yacob,PAS,004-PAS,PAS,0,ALONE,3471
1978-03-11,SE-05,Kelantan,N.16 Gual Periok,1,3382,Hamzah Bin Awang Hamat,PAS,004-PAS,PAS,0,ALONE,1978
1978-03-11,SE-05,Kelantan,N.16 Gual Periok,2,1089,Husein Bin Ahmad,BN,001-UMNO,UMNO,3,BN,2769
1978-03-11,SE-05,Kelantan,N.17 Lemal,1,3383,Noor Mohamed Bin Mohamed Din,BERJASA,036-BERJASA,BERJASA,0,ALONE,3409
1978-03-11,SE-05,Kelantan,N.17 Lemal,2,3384,Mohd Yusof Bin Haji Abdullah,PAS,004-PAS,PAS,0,ALONE,1787
1978-03-11,SE-05,Kelantan,N.18 Tok Uban,1,3385,Abdullah Bin Che Man,BEBAS,000-BEBAS,BEBAS,0,ALONE,1631
1978-03-11,SE-05,Kelantan,N.18 Tok Uban,2,2784,Musa Bin Muhammad,PAS,004-PAS,PAS,0,ALONE,1487
1978-03-11,SE-05,Kelantan,N.18 Tok Uban,3,2817,Daud @ Daud Yatimee Bin Ahmad,BERJASA,036-BERJASA,BERJASA,0,ALONE,3016
1978-03-11,SE-05,Kelantan,N.19 Salor,1,3386,Mohamad Surian,BERJASA,036-BERJASA,BERJASA,0,ALONE,5150
1978-03-11,SE-05,Kelantan,N.19 Salor,2,1087,Hassan Bin Haji Mohamed,PAS,004-PAS,PAS,0,ALONE,3046
1978-03-11,SE-05,Kelantan,N.20 Ketereh,1,3387,Ariffin Bin Mahmood,BN,001-UMNO,UMNO,3,BN,5123
1978-03-11,SE-05,Kelantan,N.20 Ketereh,2,3388,Haji Abdullah Bin Haji Hassan,PAS,004-PAS,PAS,0,ALONE,2620
1978-03-11,SE-05,Kelantan,N.21 Peringat,1,2788,Mohd Amin @ Abdul Hamid Bin Salleh,PAS,004-PAS,PAS,0,ALONE,2390
1978-03-11,SE-05,Kelantan,N.21 Peringat,2,1780,Wan Hashim Bin Haji Wan Ahmad,BERJASA,036-BERJASA,BERJASA,0,ALONE,4556
1978-03-11,SE-05,Kelantan,N.22 Bukit Panau,1,3389,Ab. Halim Bin Ab. Rahman,PAS,004-PAS,PAS,0,ALONE,2375
1978-03-11,SE-05,Kelantan,N.22 Bukit Panau,2,3390,Ab. Latif Bin Haji Ab. Rahman,BN,001-UMNO,UMNO,3,BN,3936
1978-03-11,SE-05,Kelantan,N.22 Bukit Panau,3,2792,Shahidin Bin Haji Ab. Rahman,BERJASA,036-BERJASA,BERJASA,0,ALONE,557
1978-03-11,SE-05,Kelantan,N.23 Lanas,1,3391,Abdullah Bin Che Hassan,PAS,004-PAS,PAS,0,ALONE,2059
1978-03-11,SE-05,Kelantan,N.23 Lanas,2,1786,Mohamed Bin Ya'Acob,BN,001-UMNO,UMNO,3,BN,2247
1978-03-11,SE-05,Kelantan,N.23 Lanas,3,3392,Mohamed Bin Hussin,BEBAS,000-BEBAS,BEBAS,0,ALONE,105
1978-03-11,SE-05,Kelantan,N.23 Lanas,4,3393,Ahmad Bin Haji Awang Besar,BERJASA,036-BERJASA,BERJASA,0,ALONE,166
1978-03-11,SE-05,Kelantan,N.24 Gual Ipoh,1,3394,Mohd. Jaih Bin Mat Piah,PAS,004-PAS,PAS,0,ALONE,881
1978-03-11,SE-05,Kelantan,N.24 Gual Ipoh,2,2795,Mustafa Bin Yaakub,BN,001-UMNO,UMNO,3,BN,3859
1978-03-11,SE-05,Kelantan,N.24 Gual Ipoh,3,2796,Shafii Bin Haji Abdul Rahman,BERJASA,036-BERJASA,BERJASA,0,ALONE,1097
1978-03-11,SE-05,Kelantan,N.25 Pulai Chondong,1,3395,Haji Hamzah Bin Haji Salleh,BEBAS,000-BEBAS,BEBAS,0,ALONE,642
1978-03-11,SE-05,Kelantan,N.25 Pulai Chondong,2,3396,Yahya Bin Othman,PAS,004-PAS,PAS,0,ALONE,1665
1978-03-11,SE-05,Kelantan,N.25 Pulai Chondong,3,2797,Abdullah Bin Haji Mohamed,BN,001-UMNO,UMNO,3,BN,4268
1978-03-11,SE-05,Kelantan,N.26 Bandar Machang,1,526,Haji Wan Ismail Bin Wan Ahmad,BEBAS,000-BEBAS,BEBAS,0,ALONE,499
1978-03-11,SE-05,Kelantan,N.26 Bandar Machang,2,3397,Wan Mahyudin Bin Haji Wan Abu Bakar,PAS,004-PAS,PAS,0,ALONE,1632
1978-03-11,SE-05,Kelantan,N.26 Bandar Machang,3,3398,Tuan Ismail Bin Tuan Mat,BERJASA,036-BERJASA,BERJASA,0,ALONE,2359
1978-03-11,SE-05,Kelantan,N.26 Bandar Machang,4,509,Ibrahim Bin Mohamed,BN,001-UMNO,UMNO,3,BN,3833
