date,election,state,seat,voters_total,ballots_issued,ballots_not_returned,votes_rejected,votes_valid,majority,voter_turnout,majority_perc,votes_rejected_perc,ballots_not_returned_perc
1986-08-02,SE-07,Johor,N.18 Parit Jawa,16363,11645,0,728,10917,6047,71.16665648108538,55.390675093890266,6.251610133104337,0.0
1986-08-02,SE-07,Johor,N.19 Parit Yaani,19084,0,0,0,0,0,,,,
1986-08-02,SE-07,Johor,N.20 Parit Raja,19625,0,0,0,0,0,,,,
1986-08-02,SE-07,Johor,N.21 Penggaram,32884,23708,0,2453,21255,3990,72.09585208612091,18.772053634438958,10.346718407288678,0.0
1986-08-02,SE-07,Johor,N.22 Rengit,22534,15780,0,2619,13161,7269,70.02751397887637,55.23136539776613,16.596958174904945,0.0
1986-08-02,SE-07,Johor,N.23 Simpang Renggam,26129,18217,0,946,17271,11385,69.71946878946764,65.91974986972382,5.192951638579349,0.0
1986-08-02,SE-07,Johor,N.24 Benut,20598,14784,0,934,13850,8132,71.77395863676085,58.71480144404332,6.317640692640693,0.0
1986-08-02,SE-07,Johor,N.25 Kulai,31165,23368,0,970,22398,878,74.98154981549816,3.9199928565050453,4.1509756932557345,0.0
1986-08-02,SE-07,Johor,N.26 Bandar Tenggara,26403,20563,0,1358,19205,12595,77.88130136726888,65.58187971882322,6.604094733258766,0.0
1986-08-02,SE-07,Johor,N.27 Sedili,23589,16937,0,989,15948,9840,71.80041544787825,61.700526711813396,5.839286768613096,0.0
1986-08-02,SE-07,Johor,N.28 Pengerang,26651,21646,0,952,20694,17196,81.22021687741548,83.09654972455785,4.398041208537374,0.0
1986-08-02,SE-07,Johor,N.29 Tiram,29326,19352,0,2080,17272,8774,65.98922457887198,50.79898100972673,10.748243075651095,0.0
1986-08-02,SE-07,Johor,N.30 Pasir Gudang,35877,25703,0,1008,24695,2489,71.64199905231764,10.078963352905447,3.9217211998599386,0.0
1986-08-02,SE-07,Johor,N.31 Tanjong Puteri,35280,23860,0,990,22870,506,67.63038548752834,2.2125054656755574,4.149203688181056,0.0
1986-08-02,SE-07,Johor,N.32 Gertak Merah,24642,14672,0,573,14099,2421,59.54062170278387,17.171430597914746,3.905398037077426,0.0
1986-08-02,SE-07,Johor,N.33 Tambatan,21666,14778,0,466,14312,3140,68.20825256161727,21.93963107881498,3.1533360400595476,0.0
1986-08-02,SE-07,Johor,N.34 Gelang Patah,27667,20226,0,923,19303,5707,73.10514331152636,29.56535253587525,4.563433204785919,0.0
1986-08-02,SE-07,Johor,N.35 Pulai Sebatang,28595,21106,0,837,20269,4707,73.81010666200385,23.22265528639795,3.9656969582109354,0.0
1986-08-02,SE-07,Johor,N.36 Kukup,23612,17907,0,642,17265,5361,75.83855666610198,31.051259774109468,3.585190149103702,0.0
1990-10-20,SE-08,Johor,N.01 Sepinang,26972,20253,12,813,19428,5384,75.08898116565327,27.71257978175829,4.016599970357196,0.059250481410161454
1990-10-20,SE-08,Johor,N.02 Jementah,25656,18621,56,463,18102,402,72.57951356407858,2.2207490884985086,2.4939402100727177,0.3007357284785994
1990-10-20,SE-08,Johor,N.03 Tangkak,24561,18022,19,871,17132,3834,73.37649118521233,22.37917347653514,4.838082541798589,0.10542670069914549
1990-10-20,SE-08,Johor,N.04 Serom,26813,19604,43,998,18563,3815,73.11378808786783,20.551634972795345,5.101988650886969,0.21934299122628037
1990-10-20,SE-08,Johor,N.05 Bukit Serampang,15609,11917,6,411,11500,7020,76.34697930681017,61.04347826086956,3.450591889849719,0.05034824200721658
1990-10-20,SE-08,Johor,N.06 Jorak,19427,14262,116,647,13499,3647,73.41329078087199,27.016816060448924,4.573731090060795,0.8133501612677044
1990-10-20,SE-08,Johor,N.07 Tenang,20240,15908,1,805,15102,4854,78.59683794466403,32.141438220103296,5.060665115986673,0.006286145335680161
1990-10-20,SE-08,Johor,N.08 Bekok,22012,15511,9,516,14986,290,70.46610939487552,1.935139463499266,3.328602760934073,0.058023338276062146
1990-10-20,SE-08,Johor,N.09 Endau,15158,10352,0,488,9864,2774,68.29397018076263,28.122465531224655,4.714064914992272,0.0
1990-10-20,SE-08,Johor,N.10 Tenggaroh,19359,14732,0,771,13961,3265,76.09897205434166,23.386576892772723,5.233505294596796,0.0
1990-10-20,SE-08,Johor,N.11 Paloh,38602,28937,531,818,27588,3384,74.96243717942076,12.266202696824706,2.87967330845596,1.835020907488682
1990-10-20,SE-08,Johor,N.12 Gunung Lambak,35562,27631,126,671,26834,2376,77.69810471851977,8.854438399045987,2.4395564442828577,0.45600955448590347
1990-10-20,SE-08,Johor,N.13 Sri Medan,26223,19782,25,1277,18480,3514,75.4375929527514,19.015151515151516,6.463531912739788,0.12637751491254676
1990-10-20,SE-08,Johor,N.14 Semerah,30548,22741,24,1004,21713,1041,74.44349875605604,4.794362824114586,4.4195976581414795,0.10553625610131481
1990-10-20,SE-08,Johor,N.15 Bukit Naning,26203,20314,78,849,19387,3587,77.52547418234553,18.50208902873059,4.195493180470448,0.38397164517081817
1990-10-20,SE-08,Johor,N.16 Maharani,21240,15357,19,348,14990,2462,72.30225988700565,16.424282855236825,2.268874690311644,0.12372208113563847
1990-10-20,SE-08,Johor,N.17 Parit Bakar,19380,13422,0,529,12893,295,69.25696594427244,2.28806329015745,3.9412904187155413,0.0
1990-10-20,SE-08,Johor,N.18 Parit Jawa,16690,12395,0,714,11681,1907,74.26602756141402,16.32565704991011,5.760387252924566,0.0
1990-10-20,SE-08,Johor,N.19 Parit Yaani,20042,14939,1,770,14168,6320,74.53846921464924,44.60756634669678,5.154639175257731,0.006693888479817926
1990-10-20,SE-08,Johor,N.20 Parit Raja,20965,16024,4,864,15156,6948,76.432148819461,45.843230403800476,5.393258426966292,0.024962556165751375
1990-10-20,SE-08,Johor,N.21 Penggaram,37072,27737,0,1523,26214,4108,74.81927060854552,15.671015487907225,5.490860583336338,0.0
1990-10-20,SE-08,Johor,N.22 Rengit,22764,16400,0,982,15418,5652,72.04357757863293,36.65845116098067,5.98780487804878,0.0
1990-10-20,SE-08,Johor,N.23 Simpang Renggam,29076,21194,84,1454,19656,7380,72.89173201265649,37.54578754578755,6.887730933207011,0.3963385863923752
1990-10-20,SE-08,Johor,N.24 Benut,21133,15181,27,1127,14027,4851,71.83551791037713,34.58330362871605,7.436980335225023,0.17785389631776563
1990-10-20,SE-08,Johor,N.25 Kulai,37367,27855,25,787,27043,1691,74.54438408221158,6.253004474355656,2.827883578871721,0.08975049362771495
1990-10-20,SE-08,Johor,N.26 Bandar Tenggara,28336,22678,20,1023,21635,8145,80.03246753246754,37.647330714120635,4.5149616029658395,0.08819119851838787
1990-10-20,SE-08,Johor,N.27 Sedili,27895,21561,251,1078,20232,8224,77.29342176017208,40.64847765915381,5.058657907085875,1.1641389545939427
1990-10-20,SE-08,Johor,N.28 Pengerang,32635,26797,18,1031,25748,16378,82.11123027424544,63.608823986329035,3.8500317412898166,0.06717169832443931
1990-10-20,SE-08,Johor,N.29 Tiram,33957,24697,0,1408,23289,8685,72.7302176281768,37.292283910859204,5.701097299267118,0.0
1990-10-20,SE-08,Johor,N.30 Pasir Gudang,45679,32905,0,2229,30676,6784,72.0352897392675,22.115008475681314,6.774046497492782,0.0
1990-10-20,SE-08,Johor,N.31 Tanjong Puteri,37798,26591,126,970,25495,3921,70.35028308376104,15.37948617375956,3.6652182127337993,0.4738445338648415
1990-10-20,SE-08,Johor,N.32 Gertak Merah,27135,17402,47,451,16904,3166,64.1311958724894,18.729294841457644,2.598674733506194,0.2700838984024825
1990-10-20,SE-08,Johor,N.33 Tambatan,27283,20275,0,597,19678,6030,74.31367518234798,30.64335806484399,2.944512946979038,0.0
1990-10-20,SE-08,Johor,N.34 Gelang Patah,37307,28860,0,1276,27584,4058,77.35813654273997,14.711426914153133,4.421344421344421,0.0
1990-10-20,SE-08,Johor,N.35 Pulai Sebatang,30704,22937,30,1241,21666,2400,74.70362167795727,11.077263915812795,5.417557951717815,0.1307930418101757
1990-10-20,SE-08,Johor,N.36 Kukup,24768,18607,19,1031,17557,6953,75.12516149870801,39.602437774107194,5.5465891973316115,0.10211210834632127
1995-04-24,SE-09,Johor,N.01 Sepinang,29619,21682,19,812,20851,14807,73.20301158040448,71.01338065320608,3.748326639892905,0.08763029240844941
1995-04-24,SE-09,Johor,N.02 Jementah,28155,20345,26,427,19892,6983,72.26069969809981,35.10456464910517,2.1014813721147694,0.12779552715654952
1995-04-24,SE-09,Johor,N.03 Tangkak,25290,17801,5,754,17042,9500,70.38750494266507,55.7446309118648,4.236907170150596,0.02808830964552553
1995-04-24,SE-09,Johor,N.04 Serom,29177,20946,140,724,20082,13496,71.78942317578915,67.2044617070013,3.4797654522733827,0.6683853719087177
1995-04-24,SE-09,Johor,N.05 Bukit Serampang,17927,12812,20,394,12398,9480,71.46761867574051,76.46394579770931,3.0800500312695434,0.1561036528254761
1995-04-24,SE-09,Johor,N.06 Jorak,20968,14197,20,545,13632,7962,67.70793590232735,58.40669014084507,3.8442547788671795,0.14087483271113616
1995-04-24,SE-09,Johor,N.07 Tenang,22556,16929,18,700,16211,11125,75.05320092214932,68.62624144099685,4.139317603926439,0.10632642211589581
1995-04-24,SE-09,Johor,N.08 Bekok,24857,17763,24,467,17272,4428,71.46075552158345,25.636868920796662,2.6326173966965443,0.13511231210944097
1995-04-24,SE-09,Johor,N.09 Endau,16575,10668,22,29,10617,4013,64.36199095022624,37.79787133841951,0.27240278038699983,0.20622422197225346
1995-04-24,SE-09,Johor,N.10 Tenggaroh,21207,15007,42,19,14946,7956,70.76437025510445,53.231633881975114,0.12696291346475108,0.2798693942826681
1995-04-24,SE-09,Johor,N.11 Paloh,34759,25629,813,733,24083,11529,73.73342155988377,47.871942864261094,2.953739522888459,3.172187756057591
1995-04-24,SE-09,Johor,N.12 Mengkibol,25534,18310,73,532,17705,8639,71.70831048797682,48.794125953120584,2.917146460492406,0.3986892408519935
1995-04-24,SE-09,Johor,N.13 Sri Medan,28773,21541,189,885,20467,11507,74.86532513119938,56.222211364635754,4.144810790558261,0.87739659254445
1995-04-24,SE-09,Johor,N.14 Semerah,29818,21926,376,797,20753,9357,73.53276544369173,45.08745723509854,3.6983758700696057,1.714859071422056
1995-04-24,SE-09,Johor,N.15 Bukit Naning,0,0,0,0,0,0,,,,
1995-04-24,SE-09,Johor,N.16 Maharani,28797,20583,43,768,19772,2696,71.47619543702469,13.635444062310336,3.7390457643622197,0.20891026575329155
1995-04-24,SE-09,Johor,N.17 Parit Bakar,22495,15326,114,471,14741,5065,68.13069571015782,34.35994844311783,3.0962398106757822,0.7438340075688373
1995-04-24,SE-09,Johor,N.18 Sungai Balang,18496,13275,41,591,12643,6489,71.77227508650519,51.32484378707585,4.46576998639867,0.3088512241054614
1995-04-24,SE-09,Johor,N.19 Parit Yaani,25533,18709,17,631,18061,13365,73.27380253005914,73.99922484912241,3.375775732933876,0.09086535891816773
1995-04-24,SE-09,Johor,N.20 Parit Raja,26377,19418,41,611,18766,7711,73.61716647078894,41.090269636576785,3.15322289312071,0.21114429910392418
1995-04-24,SE-09,Johor,N.21 Penggaram,37726,27905,87,1507,26311,14037,73.96755553199384,53.35030975637566,5.4173556689913,0.3117720838559398
1995-04-24,SE-09,Johor,N.22 Rengit,24332,16897,45,759,16093,8777,69.44353115239191,54.53924066364257,4.503916449086162,0.2663194649937859
1995-04-24,SE-09,Johor,N.23 Panti,14961,11174,90,465,10619,8599,74.6875208876412,80.97749317261513,4.195236376759293,0.8054412027921962
1995-04-24,SE-09,Johor,N.24 Gunung Lambak,28119,22183,63,654,21466,14630,78.88971869554395,68.15429050591634,2.9566003616636527,0.2840012622278321
1995-04-24,SE-09,Johor,N.25 Simpang Renggam,32221,23067,254,899,21914,14388,71.58995686043264,65.65665784430045,3.94073554552229,1.1011401569341484
1995-04-24,SE-09,Johor,N.26 Benut,22673,16356,60,597,15699,9561,72.13866713712345,60.901968278234285,3.663475699558174,0.36683785766691124
1995-04-24,SE-09,Johor,N.27 Kulai,35954,27929,50,725,27154,10770,77.67981309450965,39.662664800766,2.6005236916675636,0.1790253857997064
1995-04-24,SE-09,Johor,N.28 Bukit Permai,24734,18595,52,728,17815,13197,75.17991428802459,74.07802413696324,3.9260098150245377,0.2796450658779242
1995-04-24,SE-09,Johor,N.29 Sedili,25991,20244,36,803,19405,15673,77.888499865338,80.76784333934552,3.9736737925574026,0.17783046828689983
1995-04-24,SE-09,Johor,N.30 Pengerang,26751,21371,20,565,20786,16756,79.8886022952413,80.61195035119792,2.6462460774670977,0.09358476440035561
1995-04-24,SE-09,Johor,N.31 Tiram,33753,25348,389,852,24107,17975,75.09850976209522,74.56340482017671,3.413598301213991,1.5346378412498027
1995-04-24,SE-09,Johor,N.32 Pasir Gudang,36545,27755,37,686,27032,18213,75.94746203310987,67.37570287067179,2.4749260408398874,0.13330931363718249
1995-04-24,SE-09,Johor,N.33 Tanjong Puteri,35246,24565,80,433,24052,14297,69.69585201157578,59.44204224180941,1.7684296508066164,0.3256665988194586
1995-04-24,SE-09,Johor,N.34 Stulang,39049,27815,342,868,26605,14511,71.23101743962714,54.542379252020304,3.1594656571906965,1.229552399784289
1995-04-24,SE-09,Johor,N.35 Tambatan,30379,18692,118,459,18115,9469,61.52934592975411,52.2715981231024,2.471196295897491,0.6312861117055425
1995-04-24,SE-09,Johor,N.36 Kempas,38037,28033,137,613,27283,19211,73.6992927938586,70.41381079793277,2.197447662747347,0.48870973495523135
1995-04-24,SE-09,Johor,N.37 Tanjong Kupang,23897,18372,39,731,17602,11024,76.87994308909069,62.62924667651403,3.9873452244586263,0.2122795558458524
1995-04-24,SE-09,Johor,N.38 Skudai,39426,30993,53,867,30073,7680,78.6105615583625,25.537857879160708,2.8021978021978025,0.17100635627399735
1995-04-24,SE-09,Johor,N.39 Pulai Sebatang,33594,24721,157,1083,23481,7925,73.587545395011,33.75069204889059,4.408891060087933,0.6350875773633752
1995-04-24,SE-09,Johor,N.40 Kukup,26849,20049,34,812,19203,16259,74.6731721851838,84.66906212570953,4.056957282038471,0.16958451793106888
1999-11-29,SE-10,Johor,N.01 Sepinang,31118,22619,39,753,21827,9767,72.68783340831672,44.7473312869382,3.3348095659875994,0.1724214156240329
1999-11-29,SE-10,Johor,N.02 Jementah,29664,20946,64,579,20303,5526,70.61084142394822,27.217652563660543,2.772722919260607,0.30554759858684233
1999-11-29,SE-10,Johor,N.03 Tangkak,26106,0,0,0,0,0,,,,
1999-11-29,SE-10,Johor,N.04 Serom,30425,21830,14,760,21056,8248,71.75020542317174,39.171732522796354,3.4836817015034836,0.06413192853870821
1999-11-29,SE-10,Johor,N.05 Bukit Serampang,18094,12903,13,441,12449,6185,71.31093180059689,49.68270543818781,3.4212567882079132,0.10075176315585523
1999-11-29,SE-10,Johor,N.06 Jorak,21697,15427,24,564,14839,6405,71.10199566760382,43.16328593570996,3.6616243588911255,0.1555714007908213
1999-11-29,SE-10,Johor,N.07 Tenang,23726,17599,39,661,16899,8649,74.17600944111945,51.1805432274099,3.7642369020501136,0.22160350019887493
1999-11-29,SE-10,Johor,N.08 Bekok,24948,17177,30,505,16642,5784,68.85121051787718,34.7554380483115,2.9451215956143932,0.1746521511323281
1999-11-29,SE-10,Johor,N.09 Endau,16934,11505,26,371,11108,2894,67.94023857328452,26.053294922578324,3.2319888492028923,0.22598870056497175
1999-11-29,SE-10,Johor,N.10 Tenggaroh,22352,16112,32,689,15391,7551,72.08303507516106,49.06113962705477,4.284825870646766,0.19860973187686196
1999-11-29,SE-10,Johor,N.11 Paloh,36704,27280,2810,717,23753,9981,74.32432432432432,42.019955374058014,2.930118512464242,10.30058651026393
1999-11-29,SE-10,Johor,N.12 Mengkiboi,27240,19361,60,504,18797,7685,71.07562408223201,40.88418364632654,2.611263665095073,0.3099013480708641
1999-11-29,SE-10,Johor,N.13 Sri Medan,30638,22970,14,797,22159,9575,74.97225667471767,43.210433683830495,3.471859208921415,0.0609490639965172
1999-11-29,SE-10,Johor,N.14 Semerah,31570,23033,14,730,22289,6193,72.95850490972443,27.785006056799315,3.1712932794647903,0.06078235575044501
1999-11-29,SE-10,Johor,N.15 Bukit Naning,22277,17228,86,678,16464,4446,77.33536831709836,27.004373177842567,3.955197759887994,0.4991873693986533
1999-11-29,SE-10,Johor,N.16 Maharani,30974,22394,153,603,21638,2812,72.29934784012397,12.995655790738518,2.7112090283710266,0.6832187192998125
1999-11-29,SE-10,Johor,N.17 Parit Bakar,22857,15557,25,336,15196,2820,68.06230038937743,18.55751513556199,2.1632758176667526,0.16069936363052004
1999-11-29,SE-10,Johor,N.18 Sungai Balang,18680,13529,3,483,13043,3925,72.42505353319058,30.092770068235836,3.570900487949135,0.022174587922241112
1999-11-29,SE-10,Johor,N.19 Parit Yaani,27136,20328,29,612,19687,9583,74.91155660377359,48.67679179153756,3.0149268436868812,0.14266036993309722
1999-11-29,SE-10,Johor,N.20 Parit Raja,28574,21336,19,561,20756,7502,74.66927976482116,36.14376565812295,2.631702397147816,0.08905136857892763
1999-11-29,SE-10,Johor,N.21 Penggaram,39428,29552,49,1345,28158,13460,74.95181089581008,47.80169046097024,4.558858421177507,0.16580942068218735
1999-11-29,SE-10,Johor,N.22 Rengit,24620,17624,20,625,16979,5347,71.58407798537773,31.491842864715235,3.5503294705748694,0.11348161597821153
1999-11-29,SE-10,Johor,N.23 Panti,16629,12529,608,504,11417,6631,75.34427806843466,58.08005605675747,4.227833235466823,4.8527416393966
1999-11-29,SE-10,Johor,N.24 Gunung Lambak,31832,25300,295,677,24328,14368,79.47976878612717,59.05951989477146,2.7074585082983402,1.1660079051383399
1999-11-29,SE-10,Johor,N.25 Simpang Renggam,34071,24556,82,984,23490,11578,72.07302397933726,49.289059174116645,4.0205932826673205,0.33393060759081283
1999-11-29,SE-10,Johor,N.26 Benut,23575,17286,2,613,16671,7269,73.32343584305409,43.60266330754004,3.546632723906503,0.011570056693277797
1999-11-29,SE-10,Johor,N.27 Kulai,37974,28707,13,878,27816,7336,75.59646073629325,26.37331032499281,3.059873144211333,0.04528512209565611
1999-11-29,SE-10,Johor,N.28 Bukit Permai,26779,19849,8,839,19002,10170,74.12151312595691,53.52068203347016,4.228617509198125,0.040304297445715155
1999-11-29,SE-10,Johor,N.29 Sedili,27902,21567,18,761,20788,14174,77.29553437029604,68.18356744275543,3.5314863798784164,0.08346084295451384
1999-11-29,SE-10,Johor,N.30 Pengerang,29669,23426,137,724,22565,17273,78.95783477704,76.54775094172392,3.108763794065868,0.5848202851532486
1999-11-29,SE-10,Johor,N.31 Tiram,40534,30388,657,1029,28702,16550,74.96916169141954,57.66148700438993,3.4610339376408463,2.162037646439384
1999-11-29,SE-10,Johor,N.32 Pasir Gudang,46668,35187,154,958,34075,17307,75.39856004114168,50.79090242112986,2.7345645534210603,0.43766163639980676
1999-11-29,SE-10,Johor,N.33 Tanjong Puteri,36280,25050,94,593,24363,9843,69.04630650496141,40.40142839551779,2.3761820804616125,0.375249500998004
1999-11-29,SE-10,Johor,N.34 Stulang,41557,29618,683,1236,27699,14727,71.27078470534447,53.16798440376908,4.271643338517366,2.3060301168208523
1999-11-29,SE-10,Johor,N.35 Tambatan,30610,18735,17,661,18057,8733,61.20548840248284,48.36351553414188,3.531360188054279,0.09073925807312516
1999-11-29,SE-10,Johor,N.36 Kempas,41441,28785,87,630,28068,14288,69.46019642383146,50.90494513324783,2.195274932051014,0.3022407503908286
1999-11-29,SE-10,Johor,N.37 Tanjong Kupang,27334,20343,40,681,19622,11324,74.42379454159655,57.71073285088166,3.354184110722553,0.1966278326697144
1999-11-29,SE-10,Johor,N.38 Skudai,47226,35719,70,732,34917,11167,75.6341845593529,31.98155626199273,2.053353530253303,0.19597413141465325
1999-11-29,SE-10,Johor,N.39 Pulai Sebatang,35534,26637,34,875,25728,15172,74.96200821748185,58.97077114427861,3.2891027327744995,0.1276420017269212
1999-11-29,SE-10,Johor,N.40 Kukup,29023,21414,15,775,20624,12736,73.78286186817353,61.753297129557794,3.621664563764662,0.07004763239002522
2004-03-21,SE-11,Johor,N.01 Buloh Kasap,15440,10986,0,374,10612,7532,71.15284974093264,70.97625329815304,3.4043327871836886,0.0
2004-03-21,SE-11,Johor,N.02 Jementah,25543,17993,0,370,17623,4725,70.44199976510198,26.811553084037904,2.0563552492636026,0.0
2004-03-21,SE-11,Johor,N.03 Pemanis,19015,14046,0,322,13724,8354,73.86799894819879,60.87146604488487,2.292467606435996,0.0
2004-03-21,SE-11,Johor,N.04 Kemelah,14579,11031,0,260,10771,7047,75.66362576308389,65.42568006684616,2.3569939262079593,0.0
2004-03-21,SE-11,Johor,N.05 Tenang,14146,10183,11,379,9793,5517,71.9850134313587,56.336158480547326,3.725914274478962,0.10802317588137092
2004-03-21,SE-11,Johor,N.06 Bekok,18372,12891,14,306,12571,6471,70.16655780535598,51.47561848699388,2.3763298905024466,0.10860290124893336
2004-03-21,SE-11,Johor,N.07 Bukit Serampang,19216,14253,13,340,13900,9064,74.1725645295587,65.20863309352518,2.387640449438202,0.0912088683084263
2004-03-21,SE-11,Johor,N.08 Jorak,20956,15278,25,372,14881,9493,72.90513456766558,63.79275586318124,2.4388644856749493,0.16363398350569447
2004-03-21,SE-11,Johor,N.09 Gambir,18496,13656,12,373,13271,6109,73.83217993079585,46.03270288599201,2.7338024039871005,0.08787346221441124
2004-03-21,SE-11,Johor,N.10 Tangkak,18374,13190,23,460,12707,4927,71.78621965821269,38.77390414732037,3.493582440950862,0.17437452615617893
2004-03-21,SE-11,Johor,N.11 Serom,20305,14838,20,347,14471,8081,73.0755971435607,55.84271992260382,2.3417465244972333,0.13478905512872355
2004-03-21,SE-11,Johor,N.12 Bentayan,21624,15562,338,338,14886,428,71.96633370329263,2.8751847373370953,2.22017866526537,2.171957331962473
2004-03-21,SE-11,Johor,N.13 Sungai Abong,20104,15103,372,372,14359,6057,75.12435336251492,42.182603245351345,2.525286810128301,2.463086803946236
2004-03-21,SE-11,Johor,N.14 Bukit Naning,13710,10952,156,348,10448,6334,79.88329686360322,60.62404287901991,3.2234160800296405,1.4243973703433161
2004-03-21,SE-11,Johor,N.15 Maharani,23466,16237,64,373,15800,6612,69.19372709451973,41.848101265822784,2.3063129907871143,0.3941614830325799
2004-03-21,SE-11,Johor,N.16 Sungai Balang,18664,13593,19,377,13197,6205,72.8300471495928,47.01826172614989,2.777368498600265,0.1397778268226293
2004-03-21,SE-11,Johor,N.17 Semerah,29088,21290,35,494,20761,10669,73.19169416941695,51.38962477722653,2.324159021406728,0.16439643024894315
2004-03-21,SE-11,Johor,N.18 Sri Medan,21046,16769,22,434,16313,7797,79.67784852228452,47.796236130693316,2.591508926971995,0.13119446597888962
2004-03-21,SE-11,Johor,N.19 Yong Peng,17094,12869,0,492,12377,3847,75.28372528372529,31.08184535832593,3.8231408811873493,0.0
2004-03-21,SE-11,Johor,N.20 Semarang,15710,12351,0,303,12048,7826,78.6187141947804,64.95683930942894,2.4532426524168085,0.0
2004-03-21,SE-11,Johor,N.21 Parit Yaani,18580,13794,0,0,13794,7276,74.24111948331539,52.74757140785849,0.0,0.0
2004-03-21,SE-11,Johor,N.22 Parit Raja,17227,13164,0,0,13164,7656,76.41493005166309,58.15861440291704,0.0,0.0
