date,election,state,seat,ballot_order,name,candidate_uid,party,party_uid,votes,votes_perc,result
1996-09-07,SE-07,Sarawak,N.33 Meradong,3,Thomas Hii King Hiong,16384,BN,25,4262,42.84708957474616,lost
1996-09-07,SE-07,Sarawak,N.33 Meradong,4,Yii Chu Lik,3182,BEBAS,1,5520,55.494118829797934,won
1996-09-07,SE-07,Sarawak,N.34 Repok,1,David Teng Lung Chi,16046,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.35 Pakan,1,William Mawan Ikom,2474,BN,25,2903,53.01314828341855,won
1996-09-07,SE-07,Sarawak,N.35 Pakan,2,Samuel Edward Chun,16487,BEBAS,1,2573,46.98685171658145,lost
1996-09-07,SE-07,Sarawak,N.36 Meluan,1,David Ak Gramong,16389,BEBAS,1,172,2.545131695767979,lost_deposit
1996-09-07,SE-07,Sarawak,N.36 Meluan,2,Jeffrey Geraman Nyambang,16488,BEBAS,1,979,14.486534477656111,lost
1996-09-07,SE-07,Sarawak,N.36 Meluan,3,Thomas Salang Anak Siden,848,BEBAS,1,2738,40.514945250073986,lost
1996-09-07,SE-07,Sarawak,N.36 Meluan,4,Geman Ak Itam,16388,BN,25,2869,42.45338857650192,won
1996-09-07,SE-07,Sarawak,N.37 Ngemah,1,Peter Talajan Ak Sabai,16490,BEBAS,1,1471,31.641213164121318,lost
1996-09-07,SE-07,Sarawak,N.37 Ngemah,2,Gabriel Adit Ak Demong,16392,BN,25,3178,68.35878683587867,won
1996-09-07,SE-07,Sarawak,N.38 Machan,1,Datuk Gramong Juna,16071,BN,25,4619,64.79169589002666,won
1996-09-07,SE-07,Sarawak,N.38 Machan,2,Angki Kaboy,16492,BEBAS,1,2389,33.51101136204237,lost
1996-09-07,SE-07,Sarawak,N.38 Machan,3,Douglas Limbai Anak Guran,16493,BEBAS,1,121,1.697292747930986,lost_deposit
1996-09-07,SE-07,Sarawak,N.39 Bukit Assek,1,Tan Sri Datuk Amar Dr. Wong Soon Kai,16494,BN,25,5630,49.0161936270242,lost
1996-09-07,SE-07,Sarawak,N.39 Bukit Assek,2,Wong Ho Leng,2143,DAP,18,5856,50.98380637297579,won
1996-09-07,SE-07,Sarawak,N.40 Dudong,1,Soon Choon Teck,16495,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.41 Bawang Assan,1,Wong Soon Koh,5587,BN,25,6953,62.096990265249616,won
1996-09-07,SE-07,Sarawak,N.41 Bawang Assan,2,Chian Pao Koh,2473,DAP,18,4244,37.903009734750384,lost
1996-09-07,SE-07,Sarawak,N.42 Pelawan,1,Goh Chung Siong,16496,BN,25,6486,46.50795927147569,lost
1996-09-07,SE-07,Sarawak,N.42 Pelawan,2,Wong Sing Nang,2477,DAP,18,7460,53.4920407285243,won
1996-09-07,SE-07,Sarawak,N.43 Nangka,1,Awang Bemee Bin Awang Ali Basah,16497,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.44 Dalat,1,Datuk Mohd Effendi Bin Norwawi,3180,BN,25,6339,72.27226085965113,won
1996-09-07,SE-07,Sarawak,N.44 Dalat,2,Sim Eng Hua,16498,BEBAS,1,2432,27.727739140348877,lost
1996-09-07,SE-07,Sarawak,N.45 Balingian,1,Abdul Ajis Abdul Majeed,16499,BN,25,4622,64.07874670733398,won
1996-09-07,SE-07,Sarawak,N.45 Balingian,2,Yusuf Abdul Rahman,3191,BEBAS,1,2591,35.92125329266602,lost
1996-09-07,SE-07,Sarawak,N.46 Tamin,1,Joseph Entulu Belaun,3590,BN,25,4612,73.38106603023071,won
1996-09-07,SE-07,Sarawak,N.46 Tamin,2,Munan Ak John Andrew,2834,BEBAS,1,1589,25.2824184566428,lost
1996-09-07,SE-07,Sarawak,N.46 Tamin,3,Munan A.J.,16500,BEBAS,1,84,1.3365155131264916,lost_deposit
1996-09-07,SE-07,Sarawak,N.47 Kakus,1,John Sikie Anak Tayai,16501,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.48 Pelagus,1,Sng Chee Hua,2826,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.49 Katibas,1,Ambrose Blikau Anak Enturan,16502,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.50 Baleh,1,Dr. James Jemut Masing,16414,BN,25,5411,87.6559209460554,won
1996-09-07,SE-07,Sarawak,N.50 Baleh,2,John Ak. Pungga,16503,BEBAS,1,762,12.344079053944597,lost_deposit
1996-09-07,SE-07,Sarawak,N.51 Belaga,1,Ramymond Abin Bira,16504,BEBAS,1,613,14.605670717178937,lost
1996-09-07,SE-07,Sarawak,N.51 Belaga,2,Daniel Levoh Imang,16505,BEBAS,1,613,14.605670717178937,lost
1996-09-07,SE-07,Sarawak,N.51 Belaga,3,Stanley Ajang Batok,16212,BN,25,1646,39.21848939718846,won
1996-09-07,SE-07,Sarawak,N.51 Belaga,4,Wesley Ngo,16506,BEBAS,1,214,5.0988801524898735,lost_deposit
1996-09-07,SE-07,Sarawak,N.51 Belaga,5,Mai Lagiw @ May Anak Legew,16507,BEBAS,1,878,20.91970455086967,lost
1996-09-07,SE-07,Sarawak,N.51 Belaga,6,Stem Liau,16508,BEBAS,1,233,5.551584465094115,lost_deposit
1996-09-07,SE-07,Sarawak,N.52 Kemena,1,Celestine Ujang Anak Jilan,16509,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.53 Kidurong,1,Michael Sim Kiam Hui,16420,BN,25,5106,49.89251514559312,lost
1996-09-07,SE-07,Sarawak,N.53 Kidurong,2,Wong Sing Ai,16511,DAP,18,5128,50.10748485440688,won
1996-09-07,SE-07,Sarawak,N.54 Jepak,1,Awang Abdillah B. Awang Nasar,16512,BEBAS,1,605,9.062312762133013,lost_deposit
1996-09-07,SE-07,Sarawak,N.54 Jepak,2,Dick Bin Winie,16513,BEBAS,1,179,2.68124625524266,lost_deposit
1996-09-07,SE-07,Sarawak,N.54 Jepak,3,Haji Talib Bin Zulpilip,16514,BN,25,5892,88.25644098262433,won
1996-09-07,SE-07,Sarawak,N.55 Lambir,1,Mohdar Ismail,16515,BEBAS,1,2528,23.741547708489858,lost
1996-09-07,SE-07,Sarawak,N.55 Lambir,2,Aidan Wing,16516,BN,25,7794,73.19684447783621,won
1996-09-07,SE-07,Sarawak,N.55 Lambir,3,Janting Ak. T.R. Jawa,16517,BEBAS,1,326,3.0616078136739295,lost_deposit
1996-09-07,SE-07,Sarawak,N.56 Piasau,1,Law Ching Sing,16518,DAP,18,3546,28.8691687698445,lost
1996-09-07,SE-07,Sarawak,N.56 Piasau,2,Datuk Dr George Chan Hong Nam,16519,BN,25,8737,71.1308312301555,won
1996-09-07,SE-07,Sarawak,N.57 Senadin,1,Yong Honng Fuh,16520,BEBAS,1,1811,14.427979604843848,lost
1996-09-07,SE-07,Sarawak,N.57 Senadin,2,Lee Kim Shin,16521,BN,25,9568,76.22689611217336,won
1996-09-07,SE-07,Sarawak,N.57 Senadin,3,Hadin Ak Mulau,16522,BEBAS,1,1173,9.345124282982791,lost_deposit
1996-09-07,SE-07,Sarawak,N.58 Marudi,1,Entri Ak Muran,16523,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.59 Telang Usan,1,Kebing Wan,3597,BEBAS,1,3554,53.92201486876043,won
1996-09-07,SE-07,Sarawak,N.59 Telang Usan,2,Robert Laing Anyie,16524,BN,25,3037,46.077985131239565,lost
1996-09-07,SE-07,Sarawak,N.60 Limbang,1,James Wong Kim Min,868,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.61 Lawas,1,Tengah Bin Ali Hassin,16312,BN,25,0,,won_uncontested
1996-09-07,SE-07,Sarawak,N.62 Ba'kelalan,1,Judson Sakai Tagal,16527,BN,25,0,,won_uncontested
2001-09-27,SE-08,Sarawak,N.01 Tanjong Datu,1,Ranum Anak Mina,16528,BN,25,5605,76.49788453664529,won
2001-09-27,SE-08,Sarawak,N.01 Tanjong Datu,2,Chin Yoo Ngim,16529,BEBAS,1,552,7.533779172922069,lost_deposit
2001-09-27,SE-08,Sarawak,N.01 Tanjong Datu,3,Sulaiman Bin Aban,16530,BEBAS,1,508,6.933260543196397,lost_deposit
2001-09-27,SE-08,Sarawak,N.01 Tanjong Datu,4,Teo Chung Chai,16531,DAP,18,394,5.377371366179882,lost_deposit
2001-09-27,SE-08,Sarawak,N.01 Tanjong Datu,5,Awang Ismadi Bin Awang Ahmad,16532,PKR,11,268,3.6577043810563667,lost_deposit
2001-09-27,SE-08,Sarawak,N.02 Tasik Biru,1,Peter Nansian Anak Ngusie,16533,BN,25,7238,61.6945107398568,won
2001-09-27,SE-08,Sarawak,N.02 Tasik Biru,2,Joseph Jlindy Anak Peter Rosen (Joseph Jindy),16534,STAR,64,4494,38.3054892601432,lost
2001-09-27,SE-08,Sarawak,N.03 Pantai Damai,1,Dr. Abdul Rahman Junaidi,16535,BN,25,6072,66.6593478976836,won
2001-09-27,SE-08,Sarawak,N.03 Pantai Damai,2,Husaini Bin Hamdan,3155,PKR,11,2757,30.26676912943243,lost
2001-09-27,SE-08,Sarawak,N.03 Pantai Damai,3,Norita Haji Azmi,16536,BEBAS,1,280,3.0738829728839607,lost_deposit
2001-09-27,SE-08,Sarawak,N.04 Demak Laut,1,Dr. Abg. Darup Zamahari B. Abg. Haji Zen @ Dr. Abg. Haji Abd. Rauf,16537,BN,25,4974,71.16897982543998,won
2001-09-27,SE-08,Sarawak,N.04 Demak Laut,2,Ahmad Lukman B. Aba Ibrahim,16538,PKR,11,1129,16.15395621691229,lost
2001-09-27,SE-08,Sarawak,N.04 Demak Laut,3,Dr. Abg. Haji Yusop Abg. Haji Abd. Razak,16539,BEBAS,1,886,12.677063957647732,lost
2001-09-27,SE-08,Sarawak,N.05 Tupong,1,Haji Daud Abdul Rahman,16440,BN,25,7037,74.25345573493722,won
2001-09-27,SE-08,Sarawak,N.05 Tupong,2,Ismadi Bin Abdul Wahid,16540,PKR,11,2203,23.245752875382504,lost
2001-09-27,SE-08,Sarawak,N.05 Tupong,3,Haji Mustafa J.A.B. Mohamed,16541,BEBAS,1,237,2.5007913896802783,lost_deposit
2001-09-27,SE-08,Sarawak,N.06 Satok,1,Dato Abang Johari Tun Openg,16114,BN,25,4830,71.01896779885311,won
2001-09-27,SE-08,Sarawak,N.06 Satok,2,Zulrusdi Bin Mohamad Hol,3163,PKR,11,1971,28.98103220114689,lost
2001-09-27,SE-08,Sarawak,N.07 Samariang,1,Sharifah Mordiah Bt Tuanku Fauzi,16543,BN,25,5460,64.70727660583077,won
2001-09-27,SE-08,Sarawak,N.07 Samariang,2,Haji Wan Zainal Abidin Bin Wan Senusi,16544,PKR,11,2163,25.634036501540646,lost
2001-09-27,SE-08,Sarawak,N.07 Samariang,3,Mohamad Shokri Bin Ahmad Fauzi,16545,PAS,3,468,5.546337994785494,lost_deposit
2001-09-27,SE-08,Sarawak,N.07 Samariang,4,Haji Ariffin Abang Haji Annuar,16546,BEBAS,1,347,4.11234889784309,lost_deposit
2001-09-27,SE-08,Sarawak,N.08 Padungan,1,Lily Yong,16547,BN,25,8402,53.27499841481199,won
2001-09-27,SE-08,Sarawak,N.08 Padungan,2,Chong Chieng Jen,3159,DAP,18,7369,46.725001585188004,lost
2001-09-27,SE-08,Sarawak,N.09 Pending,1,Sim Kheng Hui,16328,BN,25,11918,62.70981320705078,won
2001-09-27,SE-08,Sarawak,N.09 Pending,2,Voon Lee Shan,3161,DAP,18,3937,20.715601157590108,lost
2001-09-27,SE-08,Sarawak,N.09 Pending,3,Dominique Ng Kim Ho,3158,PKR,11,3150,16.574585635359114,lost
2001-09-27,SE-08,Sarawak,N.10 Batu Lintang,1,Chan Seng Khai,2101,BN,25,11625,69.95426645805752,won
2001-09-27,SE-08,Sarawak,N.10 Batu Lintang,2,Tay Cheo Hong (Cheng Hui Hong),16548,PKR,11,4237,25.496449632928147,lost
2001-09-27,SE-08,Sarawak,N.10 Batu Lintang,3,Francis Siah,16448,BEBAS,1,756,4.549283909014322,lost_deposit
2001-09-27,SE-08,Sarawak,N.11 Batu Kawah,1,Alfred Yap Chin Loi,16549,BN,25,0,,won_uncontested
2001-09-27,SE-08,Sarawak,N.12 Asajaya,1,Abd Karim Rahman Hamzah,16550,BN,25,5068,70.6046252438005,won
2001-09-27,SE-08,Sarawak,N.12 Asajaya,2,Dato' Abang Abu Bakar Bin Datuk Bandar Abang Haji Mustapha,16551,BEBAS,1,1403,19.5458344942881,lost
2001-09-27,SE-08,Sarawak,N.12 Asajaya,3,Abdullah Bin Daraup,16552,PKR,11,707,9.849540261911397,lost_deposit
2001-09-27,SE-08,Sarawak,N.13 Muara Tuang,1,Dato' Haji Adenan Bin Haji Satem,16553,BN,25,11017,89.38017199415869,won
2001-09-27,SE-08,Sarawak,N.13 Muara Tuang,2,Haji Suhaili Haji Hamid,16554,BEBAS,1,1309,10.619828005841311,lost_deposit
2001-09-27,SE-08,Sarawak,N.14 Bengoh,1,Dr. Jerip Anak Susil,16555,BN,25,8027,63.529877324891174,won
2001-09-27,SE-08,Sarawak,N.14 Bengoh,2,Dr. Patau Rubis,1742,STAR,64,4608,36.470122675108826,lost
2001-09-27,SE-08,Sarawak,N.15 Tarat,1,Roland Sagah,16456,BN,25,7555,79.7109094745727,won
2001-09-27,SE-08,Sarawak,N.15 Tarat,2,Tusa Lo Tai Chai,16557,STAR,64,1258,13.2728423718084,lost
2001-09-27,SE-08,Sarawak,N.15 Tarat,3,Jeffry Gugui Jiman,16558,BEBAS,1,665,7.016248153618906,lost_deposit
2001-09-27,SE-08,Sarawak,N.16 Tebedu,1,Michael Manyin Anak Jawong,16559,BN,25,6096,82.07890130604551,won
2001-09-27,SE-08,Sarawak,N.16 Tebedu,2,Yusuf @ Bangau Anak Ukak,16560,BEBAS,1,1331,17.92109869395449,lost
2001-09-27,SE-08,Sarawak,N.17 Kedup,1,Frederick Bayoi Anak Manggie,16561,BN,25,8254,73.53229398663697,won
2001-09-27,SE-08,Sarawak,N.17 Kedup,2,Cobbold Anak Lusoi,3953,BEBAS,1,1238,11.028953229398663,lost_deposit
2001-09-27,SE-08,Sarawak,N.17 Kedup,3,Augustine Bagat Anak Sikut,16562,BEBAS,1,988,8.801781737193764,lost_deposit
2001-09-27,SE-08,Sarawak,N.17 Kedup,4,Dr. Akaw Nonjep,16453,PKR,11,745,6.636971046770601,lost_deposit
2001-09-27,SE-08,Sarawak,N.18 Sadong Jaya,1,Wan Abd. Wahab,16563,BN,25,3888,73.8742162264868,won
2001-09-27,SE-08,Sarawak,N.18 Sadong Jaya,2,Haji Adam Bin Ahid,16564,PAS,3,987,18.75356260687821,lost
2001-09-27,SE-08,Sarawak,N.18 Sadong Jaya,3,Shapee Bin Hj Lahat,16565,BEBAS,1,388,7.372221166634999,lost_deposit
2001-09-27,SE-08,Sarawak,N.19 Simunjan,1,Mohd Naroden Bin Majais,16462,BN,25,4366,62.559105889095854,won
2001-09-27,SE-08,Sarawak,N.19 Simunjan,2,Haji Bujang Bin Haji Ulis,16566,PKR,11,2521,36.12265367531165,lost
2001-09-27,SE-08,Sarawak,N.19 Simunjan,3,Muhammad Husaini Bin Mustapha,16567,BEBAS,1,92,1.3182404355924917,lost_deposit
2001-09-27,SE-08,Sarawak,N.20 Sebuyau,1,Julaihi Bin Narawi,16464,BN,25,5200,78.60922146636432,won
2001-09-27,SE-08,Sarawak,N.20 Sebuyau,2,Mohamad Bin Akek,16568,PKR,11,1074,16.235827664399093,lost
2001-09-27,SE-08,Sarawak,N.20 Sebuyau,3,Hajah Dyg Saadiah Haji Mas,16569,BEBAS,1,341,5.1549508692365835,lost_deposit
2001-09-27,SE-08,Sarawak,N.21 Beting Maro,1,Haji Bolhassan Bin Di,16570,BN,25,4433,75.32710280373833,won
2001-09-27,SE-08,Sarawak,N.21 Beting Maro,2,Abg. Ahmad Bin Abg. Haji Dahlan (Abang Was),16571,PAS,3,1399,23.772302463891247,lost
2001-09-27,SE-08,Sarawak,N.21 Beting Maro,3,Mohtada Bin Dol,16572,BEBAS,1,53,0.9005947323704333,lost_deposit
2001-09-27,SE-08,Sarawak,N.22 Bukit Begunan,1,Mong Anak Dagang,16573,BN,25,4669,66.19878066071175,won
2001-09-27,SE-08,Sarawak,N.22 Bukit Begunan,2,Marcus Anak Kanyong,16574,STAR,64,1793,25.42180632355026,lost
2001-09-27,SE-08,Sarawak,N.22 Bukit Begunan,3,Wel @ Maxwell Anak Rojis,16575,BEBAS,1,474,6.720544449170565,lost_deposit
2001-09-27,SE-08,Sarawak,N.22 Bukit Begunan,4,Lawrence Lendang,16576,BEBAS,1,117,1.658868566567418,lost_deposit
2001-09-27,SE-08,Sarawak,N.23 Simanggang,1,Francis Harden Anak Hollis,16468,BN,25,8408,85.37774167343623,won
2001-09-27,SE-08,Sarawak,N.23 Simanggang,2,Asem Mansor,16578,BEBAS,1,1440,14.62225832656377,lost
2001-09-27,SE-08,Sarawak,N.24 Engkilili,1,Toh Heng San,16362,BN,25,3485,54.156954156954164,won
2001-09-27,SE-08,Sarawak,N.24 Engkilili,2,Johnichal Rayong Anak Ngipa,16579,BEBAS,1,2777,43.15462315462316,lost
2001-09-27,SE-08,Sarawak,N.24 Engkilili,3,Nor Azman Bin Abdullah @ Beginda (Beginda Anak Minda),16580,PKR,11,173,2.6884226884226883,lost_deposit
2001-09-27,SE-08,Sarawak,N.25 Batang Ai,1,Unting Anak Ingkot,16581,BN,25,0,,won_uncontested
2001-09-27,SE-08,Sarawak,N.26 Saribas,1,Dr. Haji Wahbi Bin Haji Junaidi,16582,BN,25,3710,63.202725724020446,won
2001-09-27,SE-08,Sarawak,N.26 Saribas,2,Abang Othman Bin Abang Haji Gom,16583,PKR,11,1513,25.77512776831346,lost
2001-09-27,SE-08,Sarawak,N.26 Saribas,3,Abang Arabi,16584,BEBAS,1,384,6.541737649063033,lost_deposit
2001-09-27,SE-08,Sarawak,N.26 Saribas,4,James Entika Anak Gubar,16585,BEBAS,1,207,3.5264054514480407,lost_deposit
2001-09-27,SE-08,Sarawak,N.26 Saribas,5,Raphael Chin Mada,16586,BEBAS,1,56,0.9540034071550256,lost_deposit
2001-09-27,SE-08,Sarawak,N.27 Layar,1,Tan Sri Datuk Amar (Dr) Alfred Jabu Ak Numpang,1757,BN,25,5704,80.64470521702248,won
2001-09-27,SE-08,Sarawak,N.27 Layar,2,Florence Samuel,16588,BEBAS,1,1171,16.55591686695886,lost
2001-09-27,SE-08,Sarawak,N.27 Layar,3,Danson Bulli,16589,BEBAS,1,198,2.7993779160186625,lost_deposit
2001-09-27,SE-08,Sarawak,N.28 Kalaka,1,Abdul Wahab Bin Aziz,16263,BN,25,7692,84.36060539592016,won
2001-09-27,SE-08,Sarawak,N.28 Kalaka,2,Basmawi Bin Mahli,16590,PKR,11,1194,13.094976968633473,lost
2001-09-27,SE-08,Sarawak,N.28 Kalaka,3,Idris Bin Bohari,3558,BEBAS,1,232,2.54441763544637,lost_deposit
2001-09-27,SE-08,Sarawak,N.29 Krian,1,Peter Nyarok Anak Entrie,16478,BN,25,5010,66.34882796980533,won
2001-09-27,SE-08,Sarawak,N.29 Krian,2,Musa Anak Dinggat,16477,BEBAS,1,2120,28.075751556085287,lost
2001-09-27,SE-08,Sarawak,N.29 Krian,3,Julin Anak Entamin,16591,PKR,11,211,2.7943318765726395,lost_deposit
2001-09-27,SE-08,Sarawak,N.29 Krian,4,John Molla @ Watt Anak Kudit,16592,BEBAS,1,152,2.0129784134551714,lost_deposit
2001-09-27,SE-08,Sarawak,N.29 Krian,5,Bayang Anak Sungkey,16593,STAR,64,58,0.7681101840815786,lost_deposit
