date,election,state,seat,ballot_order,name,candidate_uid,party,party_uid,votes
1969-05-10,SE-03,Kelantan,N.16 Kota Bharu Timor,1,Wan Hashim Bin Haji Wan Ahmad,618,PAS,3,4573
1969-05-10,SE-03,Kelantan,N.16 Kota Bharu Timor,2,Saufi Bin Idris,7676,PERIKATAN,2,3487
1969-05-10,SE-03,Kelantan,N.17 Kota Bharu Barat,1,Ab. Rahman Bin Awang Sulong,7646,PAS,3,5294
1969-05-10,SE-03,Kelantan,N.17 Kota Bharu Barat,2,Abdul Aziz Bin Haji Hamzah,7719,PERIKATAN,2,2575
1969-05-10,SE-03,Kelantan,N.18 Kota Bharu Selatan,1,Haji Ishak Lotfi Bin Omar,7651,PAS,3,4912
1969-05-10,SE-03,Kelantan,N.18 Kota Bharu Selatan,2,Hajah Wan Aminah Binti Mohd. Botok,7720,PERIKATAN,2,3976
1969-05-10,SE-03,Kelantan,N.19 Rantau Panjang,1,Husein Bin Ahmad,1496,PERIKATAN,2,2914
1969-05-10,SE-03,Kelantan,N.19 Rantau Panjang,2,Mohd. Nawawi Bin Ahmad,7721,PAS,3,2095
1969-05-10,SE-03,Kelantan,N.20 Lemal,1,Haji Haron Bin Haji Sulong,7684,PAS,3,3378
1969-05-10,SE-03,Kelantan,N.20 Lemal,2,Mohd. Zain Bin Haji Awang,7683,PERIKATAN,2,1991
1969-05-10,SE-03,Kelantan,N.21 Tok Uban,1,Wan Hassan Bin Wan Daud,403,PAS,3,3579
1969-05-10,SE-03,Kelantan,N.21 Tok Uban,2,Mat Yusof Bin Muhamad,7723,PERIKATAN,2,2635
1969-05-10,SE-03,Kelantan,N.22 Pasir Puteh Utara,1,Abdul Kadir Bin Mat Sa'Ad,7688,PAS,3,4310
1969-05-10,SE-03,Kelantan,N.22 Pasir Puteh Utara,2,Zakaria Bin Haji Taib,7725,PERIKATAN,2,3614
1969-05-10,SE-03,Kelantan,N.22 Pasir Puteh Utara,3,Mohd. Bin Hussain,7726,BEBAS,1,151
1969-05-10,SE-03,Kelantan,N.23 Pasir Puteh Tengah,1,Haji Mohammad Bin Ismail,7689,PERIKATAN,2,4272
1969-05-10,SE-03,Kelantan,N.23 Pasir Puteh Tengah,2,Wan Sulaiman Bin Haji Ibrahim,625,PAS,3,4257
1969-05-10,SE-03,Kelantan,N.23 Pasir Puteh Tengah,3,Jaafar Bin Haji Mohd. Zin @ Mohamad,7728,BEBAS,1,88
1969-05-10,SE-03,Kelantan,N.24 Pasir Puteh Tenggara,1,Mohamed Bin Idris,7729,PERIKATAN,2,4417
1969-05-10,SE-03,Kelantan,N.24 Pasir Puteh Tenggara,2,Ab. Rahman Bin Mohd. Zalleh,7579,PAS,3,4320
1969-05-10,SE-03,Kelantan,N.24 Pasir Puteh Tenggara,3,Nasir Bin Awang,7731,BEBAS,1,119
1969-05-10,SE-03,Kelantan,N.25 Machang Utara,1,Mohyiddin @ Che Kadir Bin Alhaj Che Tengah,7691,PERIKATAN,2,4890
1969-05-10,SE-03,Kelantan,N.25 Machang Utara,2,Wan Abdullah Bin Wan Ahmad,7733,PAS,3,4430
1969-05-10,SE-03,Kelantan,N.26 Tanah Merah Timor,1,Che Omar Bin Muhamad @ Mamat,7692,PAS,3,5040
1969-05-10,SE-03,Kelantan,N.26 Tanah Merah Timor,2,Tuan Kechik Bin Tuan Salleh,7735,PERIKATAN,2,4972
1969-05-10,SE-03,Kelantan,N.27 Tanah Merah Barat,1,Haji Nik Abdullah Bin Haji Nik Daud,7736,PERIKATAN,2,4479
1969-05-10,SE-03,Kelantan,N.27 Tanah Merah Barat,2,Haji Zainal Abidin Bin Haji Yacob,7737,PAS,3,4211
1969-05-10,SE-03,Kelantan,N.28 Machang Selatan,1,Ya'Acob Bin Ismail,7696,PERIKATAN,2,5092
1969-05-10,SE-03,Kelantan,N.28 Machang Selatan,2,Haji Mohd. Noor Bin Haji Yusoff,109,PAS,3,4787
1969-05-10,SE-03,Kelantan,N.29 Ulu Kelantan Timor,1,Yusoff Bin Haji Mohamed Salleh,7698,PERIKATAN,2,6366
1969-05-10,SE-03,Kelantan,N.29 Ulu Kelantan Timor,2,Amaluddin Bin Darus,338,PAS,3,4998
1969-05-10,SE-03,Kelantan,N.30 Ulu Kelantan Barat,1,Tengku Razaleigh Bin Tengku Mohd. Hamzah,913,PERIKATAN,2,4061
1969-05-10,SE-03,Kelantan,N.30 Ulu Kelantan Barat,2,Hussin Bin Abdullah,7740,PAS,3,2327
1974-08-24,SE-04,Kelantan,N.01 Simpangan,1,Hussin Bin Abdullah,7740,BN,25,4521
1974-08-24,SE-04,Kelantan,N.01 Simpangan,2,Tahir Bin Abdul Aziz,7741,BEBAS,1,2214
1974-08-24,SE-04,Kelantan,N.02 Sungei Pinang,1,Che Lat Bin Kassim,7702,BN,25,5873
1974-08-24,SE-04,Kelantan,N.02 Sungei Pinang,2,Hassan Ishak,898,BEBAS,1,1964
1974-08-24,SE-04,Kelantan,N.03 Wakaf Bharu,1,Omar Bin Awang Kechik,7656,BN,25,5761
1974-08-24,SE-04,Kelantan,N.03 Wakaf Bharu,2,Haji Wan Idris,7617,BEBAS,1,2522
1974-08-24,SE-04,Kelantan,N.04 Semut Api,1,Wan Mat,7818,BN,25,3663
1974-08-24,SE-04,Kelantan,N.04 Semut Api,2,Nik Mohd. Ziz,7743,PSRM,26,1232
1974-08-24,SE-04,Kelantan,N.04 Semut Api,3,Chikgu Ibrahim Bin Abdullah,7744,BEBAS,1,1013
1974-08-24,SE-04,Kelantan,N.05 Kemumin,1,Ustaz Lah Bin Baung,7745,BN,25,3672
1974-08-24,SE-04,Kelantan,N.05 Kemumin,2,Umar Bin Ibrahim,900,BEBAS,1,1552
1974-08-24,SE-04,Kelantan,N.05 Kemumin,3,Abdullah Bin Jaafar,7746,PSRM,26,250
1974-08-24,SE-04,Kelantan,N.06 Sering,1,Pak Nik Lah,1825,BN,25,4818
1974-08-24,SE-04,Kelantan,N.06 Sering,2,Che Hasan,7747,BEBAS,1,1265
1974-08-24,SE-04,Kelantan,N.07 Tendong,1,Datuk Haji Mohamad Nasir,7558,BN,25,5708
1974-08-24,SE-04,Kelantan,N.07 Tendong,2,Abdul Aziz Abdullah,7749,BEBAS,1,658
1974-08-24,SE-04,Kelantan,N.07 Tendong,3,Yusoff Bin Ismail,7750,PSRM,26,634
1974-08-24,SE-04,Kelantan,N.08 Meranti,1,Datuk Nikman,345,BN,25,4448
1974-08-24,SE-04,Kelantan,N.08 Meranti,2,Hanifa Bin Ahmad,8322,BEBAS,1,1316
1974-08-24,SE-04,Kelantan,N.09 Bandar Pasir Mas,1,Hashim Bin Haji Omar,7753,BN,25,4498
1974-08-24,SE-04,Kelantan,N.09 Bandar Pasir Mas,2,Tengku Iskandar Bin Tengku Ahmad,7754,BEBAS,1,1844
1974-08-24,SE-04,Kelantan,N.10 Sungei Keladi,1,Foo Chow Yong,7613,BN,25,6452
1974-08-24,SE-04,Kelantan,N.10 Sungei Keladi,2,Abdul Majid Bin Ahmad,7755,BEBAS,1,2204
1974-08-24,SE-04,Kelantan,N.11 Telipok,1,Hassan Bin Yaacob @ Che Hassan Bin Che Kop,7572,BN,25,5010
1974-08-24,SE-04,Kelantan,N.11 Telipok,2,Ismail Bin Che Abdullah,7757,BEBAS,1,800
1974-08-24,SE-04,Kelantan,N.11 Telipok,3,Mustapa Bin Muhamad,7758,BEBAS,1,464
1974-08-24,SE-04,Kelantan,N.11 Telipok,4,Yahya Bin Harun,7759,BEBAS,1,391
1974-08-24,SE-04,Kelantan,N.12 Kubang Kerian,1,Salahuddin Bin Abdullah,424,BN,25,5595
1974-08-24,SE-04,Kelantan,N.12 Kubang Kerian,2,Mohd. Norddin Bin Haji Ahmad (Din To' Kenali),7760,BEBAS,1,2222
1974-08-24,SE-04,Kelantan,N.13 Tawang,1,Ustaz Nor,7714,BN,25,6087
1974-08-24,SE-04,Kelantan,N.13 Tawang,2,Zarawi Bin Mohammad,7762,BEBAS,1,578
1974-08-24,SE-04,Kelantan,N.13 Tawang,3,Ismail Bin Awang,1489,PSRM,26,353
1974-08-24,SE-04,Kelantan,N.13 Tawang,4,Abd. Ghani Bin Kundor,7764,BEBAS,1,270
1974-08-24,SE-04,Kelantan,N.14 Perupok,1,Hjai Mustapha Bin Haji Othman,7765,BN,25,5196
1974-08-24,SE-04,Kelantan,N.14 Perupok,2,Ibrahim Biin Ali,7766,PSRM,26,936
1974-08-24,SE-04,Kelantan,N.15 Jelawat,1,Ustaz Mohd. Haji Yacob,7717,BN,25,6056
1974-08-24,SE-04,Kelantan,N.15 Jelawat,2,Abdul Hadi Bin Haji Che Jaafar,7768,PSRM,26,706
1974-08-24,SE-04,Kelantan,N.16 Gual Periok,1,Chikgu Hussin Bin Ahmad,1496,BN,25,3677
1974-08-24,SE-04,Kelantan,N.16 Gual Periok,2,Abd. Hamid Bin Abd. Razak,7770,BEBAS,1,702
1974-08-24,SE-04,Kelantan,N.17 Lemal,1,Haji Harun Bin Haji Sulong,7684,BN,25,3707
1974-08-24,SE-04,Kelantan,N.17 Lemal,2,Muhammad Fakharuddin,7772,BEBAS,1,724
1974-08-24,SE-04,Kelantan,N.17 Lemal,3,Haji Abd. Rahman,7773,BEBAS,1,272
1974-08-24,SE-04,Kelantan,N.18 Tok Uban,1,Che Musa Bin Muhammad,7774,BN,25,3452
1974-08-24,SE-04,Kelantan,N.18 Tok Uban,2,Wan Hassan Bin Wan Daud,403,BEBAS,1,1154
1974-08-24,SE-04,Kelantan,N.18 Tok Uban,3,Abdullah Bin Che Wan,7775,BEBAS,1,981
1974-08-24,SE-04,Kelantan,N.19 Salor,1,Pak Su Man,7646,BN,25,5624
1974-08-24,SE-04,Kelantan,N.19 Salor,2,Zakaria Bin Yusoff,7711,BEBAS,1,1288
1974-08-24,SE-04,Kelantan,N.20 Ketereh,1,Datuk Haji Ishak Lofti,7651,BN,25,4150
1974-08-24,SE-04,Kelantan,N.20 Ketereh,2,Muhammad Shah Bin Awang,7779,BEBAS,1,2402
1974-08-24,SE-04,Kelantan,N.20 Ketereh,3,Hamzah Bin Abu Bakar,7780,PSRM,26,271
1974-08-24,SE-04,Kelantan,N.21 Peringat,1,Chikgu Hamid,7844,BN,25,4567
1974-08-24,SE-04,Kelantan,N.21 Peringat,2,Mohamed Yusof Bin Bedol,7782,BEBAS,1,1361
1974-08-24,SE-04,Kelantan,N.22 Bukit Panau,1,Haji Omar Bin Mamat,7692,BN,25,4969
1974-08-24,SE-04,Kelantan,N.22 Bukit Panau,2,Yusoff Bin Abdul Latiff,7784,BEBAS,1,442
1974-08-24,SE-04,Kelantan,N.22 Bukit Panau,3,Haji Hussin,7785,BEBAS,1,432
1974-08-24,SE-04,Kelantan,N.22 Bukit Panau,4,Shahidin Bin Haji Abd. Rahman,7786,BEBAS,1,189
1974-08-24,SE-04,Kelantan,N.23 Lanas,1,Ustaz Abd. Samat Bin Haji Drahman,7787,BN,25,2470
1974-08-24,SE-04,Kelantan,N.23 Lanas,2,Hjai Zainal Abidin Bin Haji Yacob,7737,BEBAS,1,1457
1974-08-24,SE-04,Kelantan,N.23 Lanas,3,Mat Haji Hussin,7789,BEBAS,1,238
1974-08-24,SE-04,Kelantan,N.24 Gual Ipoh,1,Chikgu Mustafa,7851,BN,25,4405
1974-08-24,SE-04,Kelantan,N.24 Gual Ipoh,2,Shafii Bin Haji Abdul Rahman,2205,BEBAS,1,1076
1974-08-24,SE-04,Kelantan,N.25 Pulai Chondong,1,Chikgu Lah,7908,BN,25,4587
1974-08-24,SE-04,Kelantan,N.25 Pulai Chondong,2,Abdul Shukor Bin Haji Yaakob,7792,BEBAS,1,1394
1974-08-24,SE-04,Kelantan,N.26 Bandar Machang,1,Ibrahim Bin Mohamad,7559,BN,25,4760
1974-08-24,SE-04,Kelantan,N.26 Bandar Machang,2,Pak Cu Din,7794,BEBAS,1,2838
1974-08-24,SE-04,Kelantan,N.27 Sungei Rasau,1,Wan Ismail,1824,BN,25,3205
1974-08-24,SE-04,Kelantan,N.27 Sungei Rasau,2,Mohamad Chetong,7796,BEBAS,1,808
1974-08-24,SE-04,Kelantan,N.27 Sungei Rasau,3,Chikgu Li,7797,BEBAS,1,259
1974-08-24,SE-04,Kelantan,N.27 Sungei Rasau,4,Mohd. Zain Bin Abd. Samad,7798,BEBAS,1,243
1974-08-24,SE-04,Kelantan,N.28 Selising,1,Ustaz Haji Abd. Kadir,7688,BN,25,3893
1974-08-24,SE-04,Kelantan,N.28 Selising,2,Ustaz Man,7800,BEBAS,1,3686
1974-08-24,SE-04,Kelantan,N.29 Bandar Pasir Puteh,1,Raja Mahmud Bin Raja Mamat,7690,BN,25,4450
1974-08-24,SE-04,Kelantan,N.29 Bandar Pasir Puteh,2,Chikgu Musa Saleh,910,BEBAS,1,1432
1974-08-24,SE-04,Kelantan,N.29 Bandar Pasir Puteh,3,Ustaz Abdullah Bin Hjai Mohamad,7802,BEBAS,1,281
1974-08-24,SE-04,Kelantan,N.30 Cherang Ruku,1,Wan Omar Bin Wan Majid,1835,BN,25,5519
1974-08-24,SE-04,Kelantan,N.30 Cherang Ruku,2,Tengku Abd. Razak,7803,BEBAS,1,836
1974-08-24,SE-04,Kelantan,N.31 Temangan,1,Dr. Nik Hussain,1199,BN,25,3727
1974-08-24,SE-04,Kelantan,N.31 Temangan,2,Abd. Hana Bin Abd. Salam,7804,BEBAS,1,939
1974-08-24,SE-04,Kelantan,N.32 Guchil,1,Mohammad Awang,7805,BN,25,2853
1974-08-24,SE-04,Kelantan,N.32 Guchil,2,Hajah Mahmuzah Ismail Ali,7806,BEBAS,1,681
1974-08-24,SE-04,Kelantan,N.32 Guchil,3,Ahd. Rahman Bin Haji Yahya,7807,PSRM,26,619
1974-08-24,SE-04,Kelantan,N.33 Pahi,1,Abdul Aziz Bin Talib,7874,BN,25,2928
1974-08-24,SE-04,Kelantan,N.33 Pahi,2,Hassan Bin Mohamed,19386,PSRM,26,518
1974-08-24,SE-04,Kelantan,N.33 Pahi,3,Kerani Samad,7808,BEBAS,1,377
1974-08-24,SE-04,Kelantan,N.34 Jeli,1,Nik Mustaffa @ Jek,7809,BN,25,3374
1974-08-24,SE-04,Kelantan,N.34 Jeli,2,Daud Yatimee Bin Ahmad,7810,BEBAS,1,912
1974-08-24,SE-04,Kelantan,N.35 Gua Musang,1,Abdul Ghani Bin Abu Bakar,7811,BN,25,0
1974-08-24,SE-04,Kelantan,N.36 Manek Urai,1,Hussein Sulaiman,419,BN,25,2411
1974-08-24,SE-04,Kelantan,N.36 Manek Urai,2,Wan Abdullah Bin Wan Su,7813,BEBAS,1,956
1978-03-11,SE-05,Kelantan,N.01 Simpangan,1,Tahir Bin Abdul Aziz,7741,BERJASA,34,5087
1978-03-11,SE-05,Kelantan,N.01 Simpangan,2,Nik Abdul Rahman Bin Nik Mohamed,7814,PAS,3,2104
1978-03-11,SE-05,Kelantan,N.02 Sungei Pinang,1,Che Hassan Bin Che Ishak,7815,PAS,3,2832
1978-03-11,SE-05,Kelantan,N.02 Sungei Pinang,2,Che Lat Bin Kassim,7702,BN,25,5023
1978-03-11,SE-05,Kelantan,N.03 Wakaf Bharu,1,Ismail Bin Awang,1489,PAS,3,2925
1978-03-11,SE-05,Kelantan,N.03 Wakaf Bharu,2,Omar Bin Awang Kechik,7656,BN,25,5811
1978-03-11,SE-05,Kelantan,N.04 Semut Api,1,Sapeia Bin Nik Yusof,4888,BEBAS,1,339
1978-03-11,SE-05,Kelantan,N.04 Semut Api,2,Nik Mat Bin Nik Din,7710,BERJASA,34,983
1978-03-11,SE-05,Kelantan,N.04 Semut Api,3,Mohamed Bin Hussin,7817,BN,25,2813
1978-03-11,SE-05,Kelantan,N.04 Semut Api,4,Wan Mamat Bin Wan Yusoff,7818,PAS,3,2737
1978-03-11,SE-05,Kelantan,N.05 Kemumin,1,Haji Daud Bin Ibrahim,7819,PAS,3,2198
1978-03-11,SE-05,Kelantan,N.05 Kemumin,2,Omar @ Omar Bin Ibrahim,900,BERJASA,34,3997
1978-03-11,SE-05,Kelantan,N.06 Sering,1,Che Ismail Bin Che Abdullah,7821,BERJASA,34,3544
1978-03-11,SE-05,Kelantan,N.06 Sering,2,Abdullah Bin Haji Arshad,1825,PAS,3,3628
1978-03-11,SE-05,Kelantan,N.07 Tendong,1,Saharun Ibrahim,8383,PAS,3,1751
1978-03-11,SE-05,Kelantan,N.07 Tendong,2,Haji Mohamed Bin Nasir,7558,BERJASA,34,6180
1978-03-11,SE-05,Kelantan,N.08 Meranti,1,Zaid Bin Fadzil,7823,PAS,3,2853
1978-03-11,SE-05,Kelantan,N.08 Meranti,2,Nanifa Bin Ahmad,8322,BERJASA,34,3802
1978-03-11,SE-05,Kelantan,N.09 Bandar Pasir Mas,1,Abdullah Bin Che Him,7668,BN,25,3252
1978-03-11,SE-05,Kelantan,N.09 Bandar Pasir Mas,2,Hashim Bin Haji Omar,7753,PAS,3,1647
1978-03-11,SE-05,Kelantan,N.09 Bandar Pasir Mas,3,Tengku Iskandar Bin Tengku Ahmad,7754,BERJASA,34,2333
1978-03-11,SE-05,Kelantan,N.10 Sungei Keladi,1,Nik Mohd Kamil Bin Nik Abdullah,7826,PAS,3,2261
1978-03-11,SE-05,Kelantan,N.10 Sungei Keladi,2,Foo Chow Yong,7613,BN,25,6435
1978-03-11,SE-05,Kelantan,N.11 Telipok,1,Hassan Bin Ya'Acob,7572,BERJASA,34,1918
1978-03-11,SE-05,Kelantan,N.11 Telipok,2,Ahmad Rastom Bin Haji Ahmad Maher,2537,BN,25,3949
1978-03-11,SE-05,Kelantan,N.11 Telipok,3,Datuk Wan Mustapha Bin Haji Ali,352,PAS,3,1376
1978-03-11,SE-05,Kelantan,N.12 Kubang Kerian,1,Nik Bahari Shah Bin Jusoh,7829,BERJASA,34,5252
1978-03-11,SE-05,Kelantan,N.12 Kubang Kerian,2,Salahuddin Bin Abdullah,424,PAS,3,2900
1978-03-11,SE-05,Kelantan,N.13 Tawang,1,Mohd. Daud Bin Mohd. Ali,7830,BERJASA,34,4733
1978-03-11,SE-05,Kelantan,N.13 Tawang,2,Mohd Zain Bin Abdullah,619,PAS,3,3569
1978-03-11,SE-05,Kelantan,N.14 Perupok,1,Omar Bin Mohammed,7832,PAS,3,2847
1978-03-11,SE-05,Kelantan,N.14 Perupok,2,Haji Wan Mohamed Bin Wan Ahmad,7833,BERJASA,34,3847
1978-03-11,SE-05,Kelantan,N.15 Jelawat,1,Mohamad Bin Haji Hassan,7834,BN,25,4261
1978-03-11,SE-05,Kelantan,N.15 Jelawat,2,Mohd. Bin Haji Yacob,7717,PAS,3,3471
1978-03-11,SE-05,Kelantan,N.16 Gual Periok,1,Hamzah Bin Awang Hamat,7835,PAS,3,1978
1978-03-11,SE-05,Kelantan,N.16 Gual Periok,2,Husein Bin Ahmad,1496,BN,25,2769
1978-03-11,SE-05,Kelantan,N.17 Lemal,1,Noor Mohamed Bin Mohamed Din,7836,BERJASA,34,3409
1978-03-11,SE-05,Kelantan,N.17 Lemal,2,Mohd Yusof Bin Haji Abdullah,1830,PAS,3,1787
1978-03-11,SE-05,Kelantan,N.18 Tok Uban,1,Abdullah Bin Che Man,7838,BEBAS,1,1631
1978-03-11,SE-05,Kelantan,N.18 Tok Uban,2,Musa Bin Muhammad,7774,PAS,3,1487
1978-03-11,SE-05,Kelantan,N.18 Tok Uban,3,Daud @ Daud Yatimee Bin Ahmad,7810,BERJASA,34,3016
1978-03-11,SE-05,Kelantan,N.19 Salor,1,Mohamad Surian,7841,BERJASA,34,5150
1978-03-11,SE-05,Kelantan,N.19 Salor,2,Hassan Bin Haji Mohamed,410,PAS,3,3046
1978-03-11,SE-05,Kelantan,N.20 Ketereh,1,Ariffin Bin Mahmood,7842,BN,25,5123
1978-03-11,SE-05,Kelantan,N.20 Ketereh,2,Haji Abdullah Bin Haji Hassan,7843,PAS,3,2620
1978-03-11,SE-05,Kelantan,N.21 Peringat,1,Mohd Amin @ Abdul Hamid Bin Salleh,7844,PAS,3,2390
1978-03-11,SE-05,Kelantan,N.21 Peringat,2,Wan Hashim Bin Haji Wan Ahmad,618,BERJASA,34,4556
1978-03-11,SE-05,Kelantan,N.22 Bukit Panau,1,Ab. Halim Bin Ab. Rahman,3243,PAS,3,2375
1978-03-11,SE-05,Kelantan,N.22 Bukit Panau,2,Ab. Latif Bin Haji Ab. Rahman,7846,BN,25,3936
1978-03-11,SE-05,Kelantan,N.22 Bukit Panau,3,Shahidin Bin Haji Ab. Rahman,7786,BERJASA,34,557
1978-03-11,SE-05,Kelantan,N.23 Lanas,1,Abdullah Bin Che Hassan,7848,PAS,3,2059
1978-03-11,SE-05,Kelantan,N.23 Lanas,2,Mohamed Bin Ya'Acob,627,BN,25,2247
1978-03-11,SE-05,Kelantan,N.23 Lanas,3,Mohamed Bin Hussin,19392,BEBAS,1,105
1978-03-11,SE-05,Kelantan,N.23 Lanas,4,Ahmad Bin Haji Awang Besar,7849,BERJASA,34,166
1978-03-11,SE-05,Kelantan,N.24 Gual Ipoh,1,Mohd. Jaih Bin Mat Piah,7850,PAS,3,881
1978-03-11,SE-05,Kelantan,N.24 Gual Ipoh,2,Mustafa Bin Yaakub,7851,BN,25,3859
1978-03-11,SE-05,Kelantan,N.24 Gual Ipoh,3,Shafii Bin Haji Abdul Rahman,2205,BERJASA,34,1097
1978-03-11,SE-05,Kelantan,N.25 Pulai Chondong,1,Haji Hamzah Bin Haji Salleh,7852,BEBAS,1,642
1978-03-11,SE-05,Kelantan,N.25 Pulai Chondong,2,Yahya Bin Othman,1198,PAS,3,1665
1978-03-11,SE-05,Kelantan,N.25 Pulai Chondong,3,Abdullah Bin Haji Mohamed,7908,BN,25,4268
1978-03-11,SE-05,Kelantan,N.26 Bandar Machang,1,Haji Wan Ismail Bin Wan Ahmad,912,BEBAS,1,499
1978-03-11,SE-05,Kelantan,N.26 Bandar Machang,2,Wan Mahyudin Bin Haji Wan Abu Bakar,7854,PAS,3,1632
1978-03-11,SE-05,Kelantan,N.26 Bandar Machang,3,Tuan Ismail Bin Tuan Mat,7855,BERJASA,34,2359
1978-03-11,SE-05,Kelantan,N.26 Bandar Machang,4,Ibrahim Bin Mohamed,7559,BN,25,3833
1978-03-11,SE-05,Kelantan,N.27 Sungei Rasau,1,Mohamad Bin Jusoh,7856,BEBAS,1,486
1978-03-11,SE-05,Kelantan,N.27 Sungei Rasau,2,Raja Husain Bin Raja Salleh,7857,PAS,3,1499
1978-03-11,SE-05,Kelantan,N.27 Sungei Rasau,3,Abdullah Bin Ahmad,7622,BERJASA,34,224
1978-03-11,SE-05,Kelantan,N.27 Sungei Rasau,4,Yahya Bin Haji Yusoff,7858,BN,25,2577
1978-03-11,SE-05,Kelantan,N.28 Selising,1,Mahmud Bin Hussin,7859,BEBAS,1,353
1978-03-11,SE-05,Kelantan,N.28 Selising,2,Setapa Bin Abd. Rahman,7860,BERJASA,34,474
1978-03-11,SE-05,Kelantan,N.28 Selising,3,Mohamad Nor Bin Ab. Majid,7861,PAS,3,2343
1978-03-11,SE-05,Kelantan,N.28 Selising,4,Wan Mohamed Bin Wan Abu Bakar,7687,BN,25,4929
1978-03-11,SE-05,Kelantan,N.29 Bandar Pasir Puteh,1,Raja Mahmud Bin Raja Mamat,7690,BN,25,3751
1978-03-11,SE-05,Kelantan,N.29 Bandar Pasir Puteh,2,Cikgu Musa Bin Salleh,910,BEBAS,1,545
1978-03-11,SE-05,Kelantan,N.29 Bandar Pasir Puteh,3,Haji Wan Ismail Bin Ibrahim,1824,PAS,3,1960
1978-03-11,SE-05,Kelantan,N.29 Bandar Pasir Puteh,4,Abd. Razak Bin Ag. Kechik,7865,BERJASA,34,228
1978-03-11,SE-05,Kelantan,N.30 Cherang Ruku,1,Wan Omar Bin Wan Majid,1835,BN,25,3484
1978-03-11,SE-05,Kelantan,N.30 Cherang Ruku,2,Mat Nor Bin Mamat,7866,PAS,3,3121
1978-03-11,SE-05,Kelantan,N.30 Cherang Ruku,3,Mohamed Nawi Bin Awang,7867,BEBAS,1,64
1978-03-11,SE-05,Kelantan,N.31 Temangan,1,Ab. Ghani Bin Abd. Rahman,3062,PAS,3,1527
1978-03-11,SE-05,Kelantan,N.31 Temangan,2,Abd. Kadir Bin Awang,7869,BEBAS,1,45
1978-03-11,SE-05,Kelantan,N.31 Temangan,3,Salleh Bin Che Harun,7870,BN,25,2701
1978-03-11,SE-05,Kelantan,N.31 Temangan,4,Ahmad Tabarani Bin Harun,7871,BERJASA,34,664
1978-03-11,SE-05,Kelantan,N.32 Guchil,1,Mat Hussin Bin Hassan Ful,7872,BERJASA,34,713
1978-03-11,SE-05,Kelantan,N.32 Guchil,2,Mohammad Bin Awang,7805,PAS,3,1475
1978-03-11,SE-05,Kelantan,N.32 Guchil,3,Mohamed Bin Isa,1842,BN,25,2594
1978-03-11,SE-05,Kelantan,N.33 Pahi,1,Tengku Zaid Bin Tengku Ahmad,623,PAS,3,1246
1978-03-11,SE-05,Kelantan,N.33 Pahi,2,Ab. Aziz Talib,7874,BN,25,3007
1978-03-11,SE-05,Kelantan,N.34 Jeli,1,Ab. Samat Bin Hj. Drahman,7787,BN,25,2549
1978-03-11,SE-05,Kelantan,N.34 Jeli,2,Che Mahmood Bin Mohd. Ali,7876,BERJASA,34,391
1978-03-11,SE-05,Kelantan,N.34 Jeli,3,Khaider Bin Khatib,628,PAS,3,1889
1978-03-11,SE-05,Kelantan,N.35 Gua Musang,1,Hj. Che Yusoff Bin Che Noh,7878,PAS,3,1509
1978-03-11,SE-05,Kelantan,N.35 Gua Musang,2,Abdul Ghani Bin Abu Bakar,7811,BN,25,3672
1978-03-11,SE-05,Kelantan,N.36 Manek Urai,1,Wan Abdullah Bin Wan Su,7813,PAS,3,1926
1978-03-11,SE-05,Kelantan,N.36 Manek Urai,2,Hussein Bin Sulaiman,419,BN,25,1828
1982-04-22,SE-06,Kelantan,N.01 Simpangan,1,Nik Abdul Rahman Bin Nik Mohamed,7814,PAS,3,4410
1982-04-22,SE-06,Kelantan,N.01 Simpangan,2,Tahir Bin Abdul Aziz,7741,BN,25,4974
1982-04-22,SE-06,Kelantan,N.02 Sungei Pinang,1,Muhamad Bin Abdul Rahman,7879,BEBAS,1,4449
1982-04-22,SE-06,Kelantan,N.02 Sungei Pinang,2,Tengku Noor Aziah Binti Tengku Ahmed,897,PAS,3,4932
1982-04-22,SE-06,Kelantan,N.02 Sungei Pinang,3,Mohamed Bin Samat,7881,BN,25,309
1982-04-22,SE-06,Kelantan,N.03 Wakaf Bharu,1,Ramli Bin Abu Bakar,7882,PAS,3,4961
1982-04-22,SE-06,Kelantan,N.03 Wakaf Bharu,2,Omar Bin Awang Kechik,7656,BN,25,6326
1982-04-22,SE-06,Kelantan,N.04 Semut Api,1,Wan Mamat Bin Wan Yusoff,7818,PAS,3,6528
1982-04-22,SE-06,Kelantan,N.04 Semut Api,2,Nik Abdul Aziz Haji Nik Hussin,7883,BN,25,3839
1982-04-22,SE-06,Kelantan,N.05 Kemumin,1,Che Hassan Bin Che Ishak,7815,PAS,3,0
1982-04-22,SE-06,Kelantan,N.06 Sering,1,Ab. Hamid Bin Ahmad,7884,BN,25,3983
1982-04-22,SE-06,Kelantan,N.06 Sering,2,Daud Bin Ibrahim,7885,PAS,3,5447
1982-04-22,SE-06,Kelantan,N.07 Tendong,1,Haji Zakaria Bin Ismail,903,PAS,3,4337
1982-04-22,SE-06,Kelantan,N.07 Tendong,2,Abd. Ghani Bin Hj. Mahmood,7886,BN,25,5805
1982-04-22,SE-06,Kelantan,N.08 Meranti,1,Hanifa Bin Ahmad,8322,BN,25,3300
