date,election,state,seat,area_name,type
1959-05-20,GE-01,Selangor,P.041 Langat,Langat,federal
1964-04-25,GE-02,Selangor,P.069 Langat,Langat,federal
1969-05-10,GE-03,Selangor,P.069 Langat,Langat,federal
1995-04-24,GE-09,Selangor,P.095 PJ Selatan,PJ Selatan,federal
1999-11-29,GE-10,Selangor,P.095 PJ Selatan,PJ Selatan,federal
1995-04-24,GE-09,Selangor,P.094 PJ Utara,PJ Utara,federal
1999-11-29,GE-10,Selangor,P.094 PJ Utara,PJ Utara,federal
2004-03-21,GE-11,Selangor,P.100 Pandan,Pandan,federal
2008-03-08,GE-12,Selangor,P.100 Pandan,Pandan,federal
2013-05-05,GE-13,Selangor,P.100 Pandan,Pandan,federal
2018-05-09,GE-14,Selangor,P.100 Pandan,Pandan,federal
2022-11-19,GE-15,Selangor,P.100 Pandan,Pandan,federal
1974-08-24,GE-04,Selangor,P.079 Pelabohan Kelang,Pelabohan Kelang,federal
1982-04-22,GE-06,Selangor,P.079 Pelabohan Kelang,Pelabohan Kelang,federal
1978-07-08,GE-05,Selangor,P.079 Pelabuhan Kelang,Pelabuhan Kelang,federal
1974-08-24,GE-04,Selangor,P.081 Petaling,Petaling,federal
1978-07-08,GE-05,Selangor,P.081 Petaling,Petaling,federal
1982-04-22,GE-06,Selangor,P.081 Petaling,Petaling,federal
1986-08-02,GE-07,Selangor,P.090 Petaling Jaya,Petaling Jaya,federal
1990-10-20,GE-08,Selangor,P.090 Petaling Jaya,Petaling Jaya,federal
2008-03-08,GE-12,Selangor,P.105 Petaling Jaya Selatan,Petaling Jaya,federal
2013-05-05,GE-13,Selangor,P.105 Petaling Jaya Selatan,Petaling Jaya,federal
2018-05-09,GE-14,Selangor,P.105 Petaling Jaya,Petaling Jaya,federal
2022-11-19,GE-15,Selangor,P.105 Petaling Jaya,Petaling Jaya,federal
2004-03-21,GE-11,Selangor,P.105 Petaling Jaya Selatan,Petaling Jaya Selatan,federal
2004-03-21,GE-11,Selangor,P.106 Petaling Jaya Utara,Petaling Jaya Utara,federal
2004-03-21,GE-11,Selangor,P.103 Puchong,Puchong,federal
2008-03-08,GE-12,Selangor,P.103 Puchong,Puchong,federal
2013-05-05,GE-13,Selangor,P.103 Puchong,Puchong,federal
2018-05-09,GE-14,Selangor,P.103 Puchong,Puchong,federal
2022-11-19,GE-15,Selangor,P.103 Puchong,Puchong,federal
1986-08-02,GE-07,Selangor,P.091 Puchong,Pucung,federal
1990-10-20,GE-08,Selangor,P.091 Puchong,Pucung,federal
1959-05-20,GE-01,Selangor,P.038 Rawang,Rawang,federal
1964-04-25,GE-02,Selangor,P.068 Rawang,Rawang,federal
1969-05-10,GE-03,Selangor,P.068 Rawang,Rawang,federal
1959-05-20,GE-01,Selangor,P.039 Sabak Bernam,Sabak Bernam,federal
1964-04-25,GE-02,Selangor,P.077 Sabak Bernam,Sabak Bernam,federal
1969-05-10,GE-03,Selangor,P.077 Sabak Bernam,Sabak Bernam,federal
1974-08-24,GE-04,Selangor,P.073 Sabak Bernam,Sabak Bernam,federal
1978-07-08,GE-05,Selangor,P.073 Sabak Bernam,Sabak Bernam,federal
1982-04-22,GE-06,Selangor,P.073 Sabak Bernam,Sabak Bernam,federal
1986-08-02,GE-07,Selangor,P.082 Sabak Bernam,Sabak Bernam,federal
1990-10-20,GE-08,Selangor,P.082 Sabak Bernam,Sabak Bernam,federal
1995-04-24,GE-09,Selangor,P.086 Sabak Bernam,Sabak Bernam,federal
1999-11-29,GE-10,Selangor,P.086 Sabak Bernam,Sabak Bernam,federal
2004-03-21,GE-11,Selangor,P.092 Sabak Bernam,Sabak Bernam,federal
2008-03-08,GE-12,Selangor,P.092 Sabak Bernam,Sabak Bernam,federal
2013-05-05,GE-13,Selangor,P.092 Sabak Bernam,Sabak Bernam,federal
2018-05-09,GE-14,Selangor,P.092 Sabak Bernam,Sabak Bernam,federal
2022-11-19,GE-15,Selangor,P.092 Sabak Bernam,Sabak Bernam,federal
1955-07-25,GE-00,Selangor,P.022 Selangor Barat,Selangor Barat,federal
1955-07-25,GE-00,Selangor,P.023 Selangor Tengah,Selangor Tengah,federal
1974-08-24,GE-04,Selangor,P.077 Selayang,Selayang,federal
1978-07-08,GE-05,Selangor,P.077 Selayang,Selayang,federal
1982-04-22,GE-06,Selangor,P.077 Selayang,Selayang,federal
1986-08-02,GE-07,Selangor,P.087 Selayang,Selayang,federal
1990-10-20,GE-08,Selangor,P.087 Selayang,Selayang,federal
1995-04-24,GE-09,Selangor,P.090 Selayang,Selayang,federal
1999-11-29,GE-10,Selangor,P.090 Selayang,Selayang,federal
2004-03-21,GE-11,Selangor,P.097 Selayang,Selayang,federal
2008-03-08,GE-12,Selangor,P.097 Selayang,Selayang,federal
2013-05-05,GE-13,Selangor,P.097 Selayang,Selayang,federal
2018-05-09,GE-14,Selangor,P.097 Selayang,Selayang,federal
2022-11-19,GE-15,Selangor,P.097 Selayang,Selayang,federal
1959-05-20,GE-01,Selangor,P.042 Sepang,Sepang,federal
1964-04-25,GE-02,Selangor,P.076 Sepang,Sepang,federal
1969-05-10,GE-03,Selangor,P.076 Sepang,Sepang,federal
1974-08-24,GE-04,Selangor,P.083 Sepang,Sepang,federal
1978-07-08,GE-05,Selangor,P.083 Sepang,Sepang,federal
1982-04-22,GE-06,Selangor,P.083 Sepang,Sepang,federal
1986-08-02,GE-07,Selangor,P.095 Sepang,Sepang,federal
1990-10-20,GE-08,Selangor,P.095 Sepang,Sepang,federal
1995-04-24,GE-09,Selangor,P.102 Sepang,Sepang,federal
1999-11-29,GE-10,Selangor,P.102 Sepang,Sepang,federal
2004-03-21,GE-11,Selangor,P.113 Sepang,Sepang,federal
2008-03-08,GE-12,Selangor,P.113 Sepang,Sepang,federal
2013-05-05,GE-13,Selangor,P.113 Sepang,Sepang,federal
2018-05-09,GE-14,Selangor,P.113 Sepang,Sepang,federal
2022-11-19,GE-15,Selangor,P.113 Sepang,Sepang,federal
1995-04-24,GE-09,Selangor,P.096 Serdang,Serdang,federal
1999-11-29,GE-10,Selangor,P.096 Serdang,Serdang,federal
2004-03-21,GE-11,Selangor,P.102 Serdang,Serdang,federal
1959-05-20,GE-01,Selangor,P.036 Setapak,Setapak,federal
1964-04-25,GE-02,Selangor,P.070 Setapak,Setapak,federal
1969-05-10,GE-03,Selangor,P.070 Setapak,Setapak,federal
1974-08-24,GE-04,Selangor,P.080 Shah Alam,Shah Alam,federal
1978-07-08,GE-05,Selangor,P.080 Shah Alam,Shah Alam,federal
1982-04-22,GE-06,Selangor,P.080 Shah Alam,Shah Alam,federal
1986-08-02,GE-07,Selangor,P.092 Shah Alam,Shah Alam,federal
1990-10-20,GE-08,Selangor,P.092 Shah Alam,Shah Alam,federal
1995-04-24,GE-09,Selangor,P.098 Shah Alam,Shah Alam,federal
1999-11-29,GE-10,Selangor,P.098 Shah Alam,Shah Alam,federal
2004-03-21,GE-11,Selangor,P.108 Shah Alam,Shah Alam,federal
2008-03-08,GE-12,Selangor,P.108 Shah Alam,Shah Alam,federal
2013-05-05,GE-13,Selangor,P.108 Shah Alam,Shah Alam,federal
2018-05-09,GE-14,Selangor,P.108 Shah Alam,Shah Alam,federal
2022-11-19,GE-15,Selangor,P.108 Shah Alam,Shah Alam,federal
1995-04-24,GE-09,Selangor,P.097 Subang,Subang,federal
1999-11-29,GE-10,Selangor,P.097 Subang,Subang,federal
2004-03-21,GE-11,Selangor,P.107 Subang,Subang,federal
2008-03-08,GE-12,Selangor,P.104 Kelana Jaya,Subang,federal
2013-05-05,GE-13,Selangor,P.104 Kelana Jaya,Subang,federal
2018-05-09,GE-14,Selangor,P.104 Subang,Subang,federal
2022-11-19,GE-15,Selangor,P.104 Subang,Subang,federal
2004-03-21,GE-11,Selangor,P.093 Sungai Besar,Sungai Besar,federal
2008-03-08,GE-12,Selangor,P.093 Sungai Besar,Sungai Besar,federal
2013-05-05,GE-13,Selangor,P.093 Sungai Besar,Sungai Besar,federal
2016-06-18,BY-ELECTION,Selangor,P.093 Sungai Besar,Sungai Besar,federal
2018-05-09,GE-14,Selangor,P.093 Sungai Besar,Sungai Besar,federal
2022-11-19,GE-15,Selangor,P.093 Sungai Besar,Sungai Besar,federal
